departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
55,2750,2042,964,6951,OO,20304,13264,MFR,11292,DEN,6,629,2018,2
32,2240,1724,599,2574,OO,20304,14771,SFO,14869,SLC,6,631,2018,12
6,36,1,23,56,H6,20336,12709,KKI,15257,TLT,0,35,2018,4
93,7068,5109,386,5915,OH,20397,11057,CLT,15249,TLH,6,638,2019,11
111,5550,4401,448,7619,OO,20304,10397,ATL,13377,MLU,6,629,2018,7
2,18,7,25,24,J5,20337,12171,HNH,11997,GST,4,415,2019,10
111,5550,4637,284,6014,OO,20304,13487,MSP,11898,GFK,6,629,2019,1
42,9828,8877,404,2740,DL,19790,13204,MCO,10397,ATL,6,623,2019,3
1,12,9,2348,360,27Q,21652,13303,MIA,15618,VNY,6,688,2018,1
1,110,0,67,20,DL,19790,10216,AHN,10397,ATL,6,608,2018,11
1,6,0,100,47,GV,20455,10551,BET,13710,NME,0,35,2018,1
79,7900,5695,228,3816,B6,20409,12264,IAD,12478,JFK,6,678,2018,9
1,180,166,224,103,NK,20416,11298,DFW,12266,IAH,6,694,2018,1
30,10020,6421,6352,0,KU,19616,12478,JFK,12849,KWI,6,627,2019,4
3,27,11,28,35,H6,20336,10139,ABL,13806,OBU,4,416,2018,3
1,169,134,862,112,UA,19977,12266,IAH,11292,DEN,6,622,2019,9
2,6,2,4,6,K2,21820,12831,KUK,13770,NUP,0,36,2019,8
24,3432,3019,1389,3967,WN,19393,10800,BUR,12191,HOU,6,612,2018,12
17,2176,1780,237,742,AA,19805,14100,PHL,14307,PVD,6,698,2019,12
93,7068,5243,344,5253,OO,20304,10713,BOI,14057,PDX,6,673,2019,8
2,144,107,1211,339,DL,19790,14683,SAT,12892,LAX,6,622,2019,3
1,69,50,155,42,OO,20304,11066,CMH,11433,DTW,6,631,2018,1
1,9,7,237,82,5V,20408,11630,FAI,10349,ARC,4,416,2019,2
6,800,769,1114,0,WS,20229,16229,YVR,14262,PSP,6,612,2018,2
20,0,0,788,2026,5X,19917,12266,IAH,14730,SDF,6,622,2018,1
62,11160,10536,1269,9597,DL,19790,10140,ABQ,10397,ATL,6,888,2019,5
3,0,0,609,240,5X,19917,14730,SDF,15096,SYR,6,691,2018,12
38,5434,4681,836,4138,WN,19393,11884,GEG,11292,DEN,6,612,2018,6
1,9,4,72,26,H6,20336,10241,AKI,13369,MLL,4,416,2019,10
4,0,0,267,211,KLQ,20372,10529,BDL,14576,ROC,7,715,2019,12
1,0,0,476,72,FX,20107,12264,IAD,12339,IND,7,730,2018,4
1,65,49,130,30,OH,20397,14492,RDU,11057,CLT,6,631,2018,6
90,4500,3583,190,3313,OO,20304,14698,SBP,14771,SFO,6,629,2018,10
56,8008,6808,715,5814,WN,19393,11540,ELP,12892,LAX,6,612,2018,5
6,1092,705,1463,1185,F9,20436,12264,IAD,11109,COS,6,694,2019,9
53,6933,5132,129,1694,AS,19930,14057,PDX,14747,SEA,6,698,2019,11
16,0,0,733,1777,5X,19917,14730,SDF,11298,DFW,6,691,2019,3
26,4160,3805,1576,5513,AA,19805,14843,SJU,14100,PHL,6,614,2019,8
11,1386,785,814,1119,UA,19977,14583,ROR,12016,GUM,6,612,2019,6
1,50,33,1216,176,2HQ,21712,13360,MLB,14321,PWM,6,628,2019,5
1,76,63,216,36,OH,20397,11267,DAY,11986,GRR,6,638,2018,12
2,320,266,1067,341,AA,19805,11298,DFW,14122,PIT,6,614,2018,7
29,7934,6684,6274,19514,UA,19977,13744,NRT,13930,ORD,6,627,2019,6
3,300,252,1093,0,AV,19537,10711,BOG,14843,SJU,6,644,2018,12
1,183,0,675,95,GL,20402,15153,TCL,13303,MIA,6,614,2018,5
23,0,0,381,1401,FX,20107,12339,IND,13244,MEM,6,691,2019,3
17,0,0,4308,8876,FX,20107,10970,CGN,12339,IND,7,740,2019,10
30,4500,4124,1290,4422,UA,19977,11292,DEN,14122,PIT,6,694,2019,3
60,4560,3433,333,3386,OH,20397,11057,CLT,12217,HSV,6,638,2019,5
1,199,195,2194,351,DL,19790,13204,MCO,10713,BOI,6,622,2019,11
5,350,338,326,316,YV,20378,10529,BDL,12264,IAD,6,631,2018,5
1,143,131,556,150,WN,19393,14492,RDU,11481,ECP,6,612,2019,5
8,608,505,1118,1356,OO,20304,13930,ORD,10140,ABQ,6,673,2019,1
1,178,117,1279,170,AS,19930,14832,SJD,14893,SMF,6,634,2018,6
5,250,187,95,136,OO,20304,11042,CLE,11433,DTW,6,629,2018,1
77,5426,4395,505,5665,OO,20304,11433,DTW,12197,HPN,6,638,2019,6
63,4047,3021,333,3847,OH,20397,11057,CLT,12217,HSV,6,631,2018,2
576,73728,51039,163,16190,HA,19690,12173,HNL,12758,KOA,6,608,2019,10
2,24,5,651,192,27Q,21652,15167,TEB,12339,IND,6,688,2019,4
14,3836,2010,6390,0,3U,21557,12892,LAX,15277,TNA,6,696,2019,1
10,1860,1633,971,1398,G4,20368,10466,AZA,11603,EUG,6,694,2019,4
7,1256,530,753,0,Y4,21351,10423,AUS,11874,GDL,6,722,2018,3
1,128,125,1182,161,UA,19977,11697,FLL,13930,ORD,6,698,2019,10
1,70,70,490,114,G7,20500,13230,MDT,11986,GRR,6,631,2018,6
60,4560,4078,1748,0,QK,20206,12266,IAH,16257,YYC,6,638,2019,6
1,50,25,251,0,QK,20206,14057,PDX,16229,YVR,4,484,2019,1
23,1150,915,576,2079,AX,20237,12389,ISN,11292,DEN,6,675,2018,2
1,14,4,8053,0,VJT,21568,12143,HKG,15167,TEB,6,788,2019,5
25,1750,1518,108,751,G7,20500,13485,MSN,13930,ORD,6,631,2018,8
21,3759,2810,1504,3866,UA,19977,14771,SFO,10423,AUS,6,888,2018,7
2,18,10,62,51,8E,20331,13873,OME,15794,WMO,1,194,2019,10
177,19470,17034,696,19091,DL,19790,10397,ATL,12191,HOU,6,608,2019,11
3,18,6,0,208,3AQ,21909,11859,GBH,11859,GBH,3,366,2019,5
25,0,0,222,1940,FX,20107,14057,PDX,13264,MFR,4,416,2018,9
1,364,362,235,0,LH,19554,11433,DTW,13930,ORD,8,821,2019,7
4,728,372,1276,720,NK,20416,13487,MSP,14107,PHX,6,722,2019,4
2,252,230,2021,572,UA,19977,15513,UVF,11618,EWR,6,612,2019,6
2,20,8,985,270,27Q,21652,15356,TTN,14027,PBI,6,682,2019,2
1,76,73,109,23,OH,20397,14321,PWM,10581,BGR,6,638,2019,6
4,664,587,988,540,G4,20368,11721,FNT,14761,SFB,6,655,2018,8
4,24,3,64,156,J5,20337,11545,ELV,12523,JNU,0,40,2019,11
17,510,326,330,984,1WQ,21596,11057,CLT,13105,LUK,6,632,2019,5
89,8900,6762,395,5263,B6,20409,10792,BUF,10721,BOS,6,678,2019,12
23,1150,730,462,1506,OO,20304,11298,DFW,14109,PIB,6,629,2019,4
4,600,541,1440,754,AA,19805,13930,ORD,14107,PHX,6,694,2018,5
1,0,0,822,101,FX,20107,13244,MEM,14027,PBI,6,692,2019,11
2,350,323,1121,281,WN,19393,13204,MCO,10721,BOS,6,614,2019,11
92,20163,16565,2475,30665,DL,19790,12478,JFK,12892,LAX,6,626,2018,1
20,3198,2401,302,1058,DL,19790,10397,ATL,13422,MOB,6,614,2018,12
1,9,1,45,18,H6,20336,10416,AUK,12769,KOT,4,416,2019,1
23,0,0,1276,0,E7,20222,13252,MEX,13303,MIA,6,619,2018,8
1,14,2,4140,0,VJT,21568,11827,FXE,11435,DUB,6,788,2018,2
1,150,133,1209,149,UA,19977,14908,SNA,10423,AUS,6,694,2019,5
5,1,0,199,246,CH,20257,10631,BJI,13487,MSP,4,403,2018,1
28,7767,6726,1400,4699,UA,19977,12266,IAH,11618,EWR,6,627,2018,3
69,621,144,53,414,VI,20426,11126,CPX,14819,SIG,1,131,2019,9
1,126,121,1128,159,SY,20422,13198,MCI,10590,IFP,6,612,2018,1
1,0,0,192,40,5X,19917,13204,MCO,13303,MIA,6,622,2019,12
3,532,366,657,0,Y4,21351,11180,CUL,14107,PHX,6,694,2018,1
5,45,40,165,321,GV,20455,12769,KOT,10551,BET,4,416,2019,5
2,18,12,117,89,GV,20455,15282,TNK,10551,BET,4,416,2018,4
32,2432,2232,794,3463,OO,20304,11292,DEN,14683,SAT,6,673,2018,12
10,1860,1490,905,1140,G4,20368,10466,AZA,11980,GRI,6,694,2019,11
1,259,143,241,44,DL,19790,11433,DTW,10792,BUF,6,626,2018,12
23,1748,1415,436,1476,OO,20304,14869,SLC,13486,MSO,6,638,2019,7
1,157,137,144,40,DL,19790,12451,JAX,13204,MCO,6,694,2018,8
1,6,0,63,24,H6,20336,10996,CHU,14493,RDV,0,35,2018,5
5,250,193,630,504,MQ,20398,14952,SPI,11298,DFW,6,675,2018,7
31,4960,4242,2354,9733,DL,19790,14492,RDU,14747,SEA,6,614,2018,8
1,279,128,4162,0,LH,19554,11760,FRA,11433,DTW,8,871,2019,2
54,9450,8656,1999,12149,WN,19393,14107,PHX,10821,BWI,6,614,2018,10
28,1978,1649,166,888,OO,20304,11433,DTW,11267,DAY,6,638,2019,7
5,62,14,39,116,K3,20383,15741,WFB,12253,HYL,0,42,2018,7
2,268,234,1911,0,WS,20229,14843,SJU,16271,YYZ,6,612,2019,1
2,320,282,1891,474,DL,19790,13487,MSP,11868,GCM,6,614,2019,12
2,10,0,13,14,7S,20330,12807,KSM,13434,MOU,0,35,2019,8
30,6330,5189,2259,0,AC,19531,14771,SFO,16271,YYZ,6,626,2018,4
1,76,60,175,33,OH,20397,11057,CLT,13139,LYH,6,638,2018,8
10,88,54,34,195,8V,20333,13768,NUL,11844,GAL,4,416,2018,12
1,9,7,80,30,J5,20337,12175,HNS,12171,HNH,1,194,2018,7
27,7875,6166,5879,0,LH,19554,14771,SFO,13518,MUC,8,874,2018,10
60,3000,2695,127,2606,PT,20427,15070,SWF,14100,PHL,6,675,2019,1
31,4929,3253,2541,10416,AS,19930,14679,SAN,13830,OGG,6,614,2019,1
78,8577,6969,236,3509,DL,19790,12892,LAX,12889,LAS,6,608,2019,1
15,0,0,1448,2732,AS,19930,14747,SEA,10299,ANC,6,612,2018,1
44,8751,6820,528,3195,DL,19790,13487,MSP,11433,DTW,6,622,2018,9
1,187,59,328,55,AA,19805,10140,ABQ,14107,PHX,6,699,2018,2
111,16537,10181,341,5713,DL,19790,12448,JAN,10397,ATL,6,655,2018,1
89,4450,3818,241,3888,9E,20363,10397,ATL,12007,GTR,6,629,2018,7
1,0,0,352,0,13Q,21437,12197,HPN,16271,YYZ,6,669,2018,8
33,2508,1466,724,3269,YX,20452,15412,TYS,13303,MIA,6,673,2019,9
11,1987,1576,1335,0,Y4,21351,11292,DEN,11874,GDL,6,722,2019,9
10,0,0,977,1378,FX,20107,12339,IND,11292,DEN,7,732,2018,12
68,5168,4367,152,2350,9E,20363,15412,TYS,10397,ATL,6,638,2018,9
17,3026,2703,2565,5833,AS,19930,11618,EWR,14771,SFO,6,888,2018,10
22,0,0,909,2535,AS,19930,12523,JNU,14747,SEA,6,612,2019,5
4,0,0,4388,1923,FX,20107,12173,HNL,10244,AKL,7,740,2019,1
15,0,0,490,1034,FX,20107,11423,DSM,13244,MEM,6,622,2019,7
2,372,352,1053,269,F9,20436,10792,BUF,15304,TPA,6,722,2018,8
3,1,0,41,63,7S,20330,10551,BET,15862,WTL,0,35,2018,4
2,252,207,429,144,UA,19977,15370,TUL,12266,IAH,6,698,2019,12
11,66,20,95,621,K2,21820,10551,BET,11227,CYF,0,79,2018,7
38,2888,2387,603,3153,OH,20397,11057,CLT,15096,SYR,6,638,2018,12
10,1860,1632,862,1161,F9,20436,11292,DEN,12892,LAX,6,722,2018,6
76,3800,2819,145,2882,9E,20363,10146,ABY,10397,ATL,6,629,2018,2
28,6286,4838,4750,0,BA,19540,12972,LHR,11298,DFW,6,627,2019,4
32,4272,3013,1748,0,WS,20229,12266,IAH,16257,YYC,6,612,2018,2
2,332,285,510,144,G4,20368,11995,GSO,14761,SFB,6,655,2018,10
4,304,190,575,288,CP,21167,13264,MFR,14869,SLC,6,673,2018,4
3,378,364,1385,510,UA,19977,16257,YYC,13930,ORD,6,612,2018,12
129,24123,20665,449,9546,AA,19805,14100,PHL,11057,CLT,6,699,2018,6
22,0,0,1019,2535,FX,20107,13244,MEM,10257,ALB,6,622,2018,10
16,2044,1666,966,2161,UA,19977,11697,FLL,12266,IAH,6,698,2019,9
1,0,0,468,72,FX,20107,13244,MEM,12266,IAH,6,683,2018,4
7,1272,1074,1184,1180,F9,20436,10397,ATL,11109,COS,6,694,2019,5
94,4700,3832,427,5705,EV,20366,12266,IAH,13422,MOB,6,675,2019,2
20,1000,918,642,2149,EV,20366,11618,EWR,14730,SDF,6,675,2018,4
27,1350,1113,799,2846,EV,20366,13485,MSN,11618,EWR,6,675,2018,2
1,178,78,337,52,AS,19930,12892,LAX,14771,SFO,6,888,2019,10
55,3796,3290,926,7539,OO,20304,15370,TUL,14869,SLC,6,631,2019,5
1,13,13,2485,336,3EQ,21974,15618,VNY,13830,OGG,6,641,2019,8
1,166,81,1458,186,UA,19977,11618,EWR,14207,POP,6,614,2019,9
58,6379,4519,501,4382,DL,19790,11433,DTW,14492,RDU,6,608,2018,9
1,110,105,607,133,DL,19790,13930,ORD,15096,SYR,6,608,2019,7
1,126,116,480,66,SY,20422,11973,GPT,14685,SAV,6,612,2018,8
1,179,0,758,117,09Q,21161,11764,FRG,13930,ORD,6,617,2019,11
1,206,202,4397,0,JL,19548,11793,FUK,12173,HNL,6,887,2019,7
1,50,0,1400,151,EV,20366,12266,IAH,11618,EWR,6,675,2018,12
1,126,126,1479,202,UA,19977,11244,CZM,13930,ORD,6,612,2018,11
1,0,0,32,16,5Y,20007,14747,SEA,14004,PAE,8,819,2018,6
1,0,0,545,95,U7,20447,10785,BTV,16091,YIP,6,681,2018,12
21,1470,1341,1042,3349,YX,20452,14492,RDU,12266,IAH,6,677,2019,10
1,166,123,761,148,UA,19977,11298,DFW,12339,IND,6,614,2019,7
1,371,279,3870,0,LH,19554,11760,FRA,11618,EWR,8,819,2018,6
1,9,4,716,165,8E,20331,11845,GAM,10299,ANC,4,406,2019,4
61,3965,2997,140,1894,OH,20397,11057,CLT,10208,AGS,6,631,2019,6
5,250,180,337,282,OO,20304,14100,PHL,14492,RDU,6,629,2018,6
38,0,0,189,2512,FX,20107,11986,GRR,14150,PLN,4,416,2019,7
1,50,36,65,22,OO,20304,14193,PNS,13422,MOB,6,629,2018,2
28,0,0,729,2551,FX,20107,12339,IND,10529,BDL,6,691,2018,4
4,640,308,766,396,AA,19805,14637,RTB,13303,MIA,6,614,2018,11
11,3461,3098,3650,0,IB,19547,10721,BOS,10517,BCN,6,687,2019,9
2,18,7,50,48,H6,20336,10304,ANI,11028,CKD,4,416,2018,5
26,3900,2780,632,2649,B6,20409,10721,BOS,11433,DTW,6,694,2018,1
1,128,114,331,95,AA,19805,13230,MDT,11995,GSO,6,698,2018,8
1,166,72,690,97,UA,19977,13342,MKE,14100,PHL,6,614,2018,7
30,4500,3602,2626,9559,B6,20409,12986,LIM,11697,FLL,6,694,2019,4
5,900,637,535,396,G4,20368,14761,SFB,15323,TRI,6,694,2018,1
9,1404,1267,1195,1632,G4,20368,14761,SFB,13871,OMA,6,698,2019,3
6,1050,732,423,384,WN,19393,13871,OMA,13232,MDW,6,614,2019,1
2,320,212,761,205,DL,19790,10397,ATL,13851,OKC,6,614,2018,8
1,124,116,406,62,DL,19790,10397,ATL,15304,TPA,6,612,2018,10
16,1120,909,416,1103,YX,20452,13930,ORD,13871,OMA,6,677,2019,12
6,30,13,81,252,J5,20337,14797,SGY,12523,JNU,0,35,2018,6
4,504,435,2021,1011,UA,19977,11618,EWR,15513,UVF,6,612,2019,11
13,3928,3500,4095,0,AF,19532,14228,PPT,12892,LAX,6,627,2019,7
23,3644,2802,2348,0,CM,19770,10721,BOS,14286,PTY,6,614,2018,6
27,0,0,163,1534,FX,20107,11122,CPR,10558,BFF,4,416,2019,3
1,364,329,73,15,UA,19977,11109,COS,11292,DEN,6,627,2018,5
3,27,23,0,266,LF,21635,10693,BNA,10693,BNA,4,469,2018,1
34,5100,4932,2227,10454,UA,19977,11618,EWR,12889,LAS,6,694,2018,3
32,0,0,633,2821,FX,20107,14492,RDU,13244,MEM,6,626,2018,8
3,210,111,794,313,EV,20366,13930,ORD,14193,PNS,6,673,2019,11
47,8142,7288,2176,0,WS,20229,12892,LAX,16271,YYZ,6,614,2019,8
72,11319,9878,1517,13003,DL,19790,14893,SMF,13487,MSP,6,694,2018,10
8,1024,552,667,797,UA,19977,12266,IAH,11540,ELP,6,698,2019,2
1,200,102,862,121,B6,20409,11292,DEN,12892,LAX,6,699,2018,10
2,0,0,204,66,AS,19930,10754,BRW,14709,SCC,6,612,2018,9
84,6384,4436,314,4193,OO,20304,14679,SAN,11638,FAT,6,673,2018,9
1,291,143,2182,233,DL,19790,14747,SEA,10397,ATL,6,627,2019,4
44,2200,1401,679,4387,OO,20304,13486,MSO,11292,DEN,6,629,2018,6
95,17096,14953,2182,27002,DL,19790,10397,ATL,14747,SEA,6,888,2018,8
30,2100,1662,515,2160,YV,20378,14685,SAV,12264,IAD,6,631,2018,1
1,297,211,3265,0,BA,19540,10721,BOS,12972,LHR,6,637,2019,3
1,150,106,441,57,UA,19977,10994,CHS,12264,IAD,6,694,2019,8
32,4884,3981,1129,4231,B6,20409,13204,MCO,10732,BQN,6,694,2019,11
30,4800,3645,2276,0,AM,19534,10721,BOS,13252,MEX,6,614,2018,6
2,358,257,1076,0,Y4,21351,11301,DGO,12892,LAX,6,694,2019,12
8,1488,1186,1111,1134,G4,20368,14112,PIE,15096,SYR,6,694,2019,11
26,3900,2842,760,3094,UA,19977,10994,CHS,13930,ORD,6,694,2018,3
4,624,563,1077,570,G4,20368,14112,PIE,13342,MKE,6,698,2019,7
1,0,0,762,115,KLQ,20372,13244,MEM,13061,LRD,6,635,2019,4
91,16471,15056,2585,25758,AA,19805,14771,SFO,13303,MIA,6,699,2018,3
14,3220,2802,1547,2598,F9,20436,10397,ATL,14843,SJU,6,699,2018,11
39,4836,1814,548,2967,AS,19930,10299,ANC,13970,OTZ,6,612,2018,1
1,308,305,4098,0,VS,19682,10397,ATL,13165,MAN,8,874,2018,11
2,18,4,716,301,8E,20331,10299,ANC,11845,GAM,4,406,2019,4
31,5580,4546,802,3401,NK,20416,11066,CMH,13204,MCO,6,694,2018,5
37,5807,4768,501,2992,DL,19790,14492,RDU,11433,DTW,6,694,2019,11
1,187,179,1058,213,AA,19805,14107,PHX,14814,SHV,6,699,2019,7
1,69,29,323,53,YX,20452,11278,DCA,11066,CMH,6,677,2019,7
1,65,14,449,71,OH,20397,14100,PHL,11057,CLT,6,631,2018,7
29,2030,1771,501,2124,OO,20304,14869,SLC,11638,FAT,6,631,2018,7
40,4398,3854,980,6012,DL,19790,14100,PHL,13487,MSP,6,608,2018,11
1,6,0,82,28,V8,20346,12321,ILI,12671,KGK,0,35,2018,5
27,2052,1486,722,3213,OO,20304,15376,TUS,14831,SJC,6,673,2019,2
17,0,0,683,1471,FX,20107,12896,LBB,13244,MEM,6,692,2019,3
33,2145,1593,701,3151,OO,20304,10372,ASE,11298,DFW,6,631,2019,11
7,938,844,1911,0,WS,20229,14843,SJU,16271,YYZ,6,612,2019,12
42,7350,6811,1587,7489,WN,19393,14107,PHX,10397,ATL,6,614,2019,3
1,50,48,611,85,9E,20363,11278,DCA,14150,PLN,6,629,2018,6
41,369,116,145,2324,GV,20455,14718,SCM,10551,BET,4,416,2018,5
59,8437,6834,368,3411,WN,19393,15376,TUS,14679,SAN,6,612,2019,4
1,0,0,1017,0,LA,19552,12010,GUA,13303,MIA,6,626,2018,9
1,0,0,753,120,U7,20447,16091,YIP,11778,FSM,6,635,2018,10
30,180,58,16,415,3F,21111,15741,WFB,13504,MTM,0,40,2018,10
50,3500,2770,569,4536,YX,20452,11618,EWR,11193,CVG,6,677,2019,8
2,378,30,936,275,09Q,21161,13198,MCI,10747,BRO,6,614,2019,11
6,1107,879,1018,852,G4,20368,14761,SFB,13367,MLI,6,694,2019,2
30,0,0,1398,4984,FX,20107,12003,GTF,13244,MEM,6,622,2019,11
1,0,0,55,20,FX,20107,11603,EUG,14871,SLE,4,416,2019,12
1,7,4,203,73,8V,20333,12235,HUS,11630,FAI,1,194,2019,12
1,189,16,1019,140,09Q,21161,11874,GDL,10466,AZA,6,614,2019,12
22,0,0,2795,7629,5X,19917,14512,RFD,10299,ANC,6,626,2019,10
55,8250,6657,1096,8136,B6,20409,13605,NAS,12478,JFK,6,694,2019,5
90,13500,12141,1598,18341,B6,20409,14843,SJU,12478,JFK,6,694,2018,8
1,76,68,468,97,OH,20397,11057,CLT,13204,MCO,6,638,2018,6
35,5565,4462,1612,7592,AS,19930,11874,GDL,14831,SJC,6,614,2019,12
31,2976,2700,1207,0,TA,19574,14677,SAL,12266,IAH,6,678,2018,8
1,172,71,94,27,AA,19805,14100,PHL,12478,JFK,6,614,2019,10
1,126,114,465,58,SY,20422,11973,GPT,10208,AGS,6,612,2018,12
1,6,4,16,8,H6,20336,10405,ATT,10551,BET,0,35,2018,6
2,356,134,680,169,AS,19930,12819,KTN,14747,SEA,6,888,2019,2
1,65,55,509,83,OH,20397,10434,AVP,11057,CLT,6,631,2019,10
1,172,0,1956,210,GL,20402,14312,PVR,11433,DTW,6,614,2018,2
1,180,106,549,76,NK,20416,11032,CUN,11697,FLL,6,694,2018,2
1,247,240,834,159,AA,19805,13204,MCO,14122,PIT,6,696,2018,11
5,0,0,141,242,7S,20330,12704,KKA,13970,OTZ,4,412,2019,10
1,179,140,1716,223,09Q,21161,11193,CVG,14293,PUJ,6,617,2018,6
2,350,259,368,113,WN,19393,15376,TUS,14679,SAN,6,614,2019,4
44,3332,2818,986,6471,OO,20304,11433,DTW,11298,DFW,6,638,2019,3
1,14,2,6273,0,VJT,21568,14066,PEK,13891,ONT,6,788,2019,10
54,2700,2214,189,2221,ZW,20046,10434,AVP,12264,IAD,6,629,2019,11
16,0,0,872,1835,FX,20107,13244,MEM,11292,DEN,6,622,2018,9
1,159,113,608,88,AS,19930,10299,ANC,14485,RDB,6,614,2019,3
1,0,0,254,76,5V,20408,11630,FAI,10247,AKP,2,218,2019,12
28,5558,4634,4120,13897,UA,19977,10292,AMS,13930,ORD,6,626,2018,3
2,358,217,266,91,UA,19977,11618,EWR,10785,BTV,6,888,2018,1
1,6,5,33,19,K2,21820,15282,TNK,15887,WWT,0,35,2018,12
3,537,443,524,207,UA,19977,10849,BZN,11292,DEN,6,634,2018,4
30,15270,13712,4833,0,LH,19554,11760,FRA,13303,MIA,8,882,2019,4
1,143,81,688,89,WN,19393,11259,DAL,13367,MLI,6,612,2018,11
9,684,555,445,621,YX,20452,11995,GSO,11618,EWR,6,673,2019,12
3,228,107,675,288,OH,20397,10781,BTR,11057,CLT,6,638,2018,10
77,3850,3241,343,4295,PT,20427,14576,ROC,10721,BOS,6,675,2019,4
8,1432,1181,1325,1419,UA,19977,14100,PHL,12266,IAH,6,888,2018,10
5,640,554,284,257,UA,19977,11618,EWR,14321,PWM,6,698,2018,6
63,4410,3696,788,8398,YX,20452,14730,SDF,12266,IAH,6,677,2018,11
4,800,656,1538,841,B6,20409,12478,JFK,11868,GCM,6,699,2019,4
17,2703,2232,2721,5322,AS,19930,12892,LAX,14838,SJO,6,614,2018,4
3,90,24,185,110,LF,21635,11479,ECG,13418,MNZ,6,674,2019,4
38,8322,7765,4834,0,BA,19540,12972,LHR,12266,IAH,6,627,2019,7
9,1404,1216,583,720,G4,20368,12889,LAS,11540,ELP,6,698,2019,9
25,2750,2430,228,965,DL,19790,13487,MSP,13485,MSN,6,608,2019,4
9,45,13,40,211,SNK,20226,16390,BVU,13467,MRI,0,35,2018,12
1,150,39,184,52,B6,20409,12953,LGA,10721,BOS,6,694,2019,1
4,0,0,7153,0,OZ,20277,10397,ATL,12277,ICN,8,820,2019,6
3,498,409,717,321,UA,19977,13930,ORD,13931,ORF,6,614,2019,5
5,774,630,1549,940,B6,20409,12478,JFK,14739,SDQ,6,694,2019,10
15,1035,680,544,1386,YX,20452,12953,LGA,11057,CLT,6,677,2019,12
50,8300,6094,1024,6169,UA,19977,14747,SEA,11292,DEN,6,614,2018,1
47,1598,1096,177,2272,3M,20401,11697,FLL,13204,MCO,4,456,2018,12
24,4368,3758,679,2151,NK,20416,10397,ATL,10158,ACY,6,694,2019,5
1,76,36,135,39,MQ,20398,11067,CMI,13930,ORD,6,673,2019,1
3,384,375,1592,578,AA,19805,12892,LAX,15016,STL,6,698,2019,9
22,3146,2814,1618,4612,WN,19393,10599,BHM,12889,LAS,6,612,2018,8
57,0,0,1139,7929,FX,20107,13244,MEM,10721,BOS,6,626,2018,1
55,9625,7791,842,6654,WN,19393,10821,BWI,15304,TPA,6,614,2018,7
27,4032,3621,2306,7251,AS,19930,14747,SEA,12264,IAD,6,694,2019,6
20,0,0,72,592,FX,20107,13034,LNY,12173,HNL,4,416,2019,7
13,2317,1706,599,1199,AS,19930,14869,SLC,14771,SFO,6,888,2018,2
27,3861,2812,1050,3772,WN,19393,12191,HOU,14492,RDU,6,612,2018,9
9,0,0,3713,0,5C,20200,12478,JFK,12957,LGG,8,818,2019,12
1,76,76,549,155,9E,20363,14685,SAV,10821,BWI,6,638,2019,7
37,2812,2049,613,3334,YX,20452,12217,HSV,11278,DCA,6,673,2019,6
1,50,8,588,107,OO,20304,12397,ITH,13930,ORD,6,629,2019,2
22,3454,3085,612,1973,DL,19790,10721,BOS,14492,RDU,6,694,2019,7
22,1672,1302,909,3082,OO,20304,11292,DEN,14893,SMF,6,673,2019,1
1,199,0,373,63,DL,19790,11193,CVG,10397,ATL,6,622,2018,10
21,3339,2700,1612,4286,AS,19930,11874,GDL,14831,SJC,6,614,2019,9
25,1691,1151,463,1665,OO,20304,11775,FSD,13930,ORD,6,673,2019,1
20,0,0,1592,3768,FX,20107,14908,SNA,13244,MEM,6,691,2018,9
12,2700,1705,2601,0,FI,19546,12651,KEF,11618,EWR,6,623,2018,5
4,512,422,583,372,UA,19977,11618,EWR,10431,AVL,6,698,2018,8
59,2596,2367,245,2585,MQ,20398,11057,CLT,10990,CHO,6,676,2018,5
35,2660,2374,503,2461,9E,20363,13487,MSP,12339,IND,6,638,2018,6
2,0,0,304,96,ABX,20453,14107,PHX,14679,SAN,6,626,2019,12
15,90,22,41,349,K2,21820,15862,WTL,10551,BET,0,35,2018,3
38,2888,2310,282,1727,OO,20304,13487,MSP,13871,OMA,6,638,2018,7
3,801,737,4166,0,KL,19551,13487,MSP,10292,AMS,6,696,2018,8
20,2200,1903,596,1929,DL,19790,11193,CVG,13487,MSP,6,608,2018,6
28,4004,3017,579,2288,WN,19393,11697,FLL,14153,PLS,6,612,2019,2
27,6426,5182,2970,0,XL,20348,12051,GYE,12478,JFK,6,626,2019,2
1,70,37,199,39,OO,20304,13487,MSP,10631,BJI,6,631,2018,12
1,12,11,1234,156,27Q,21652,12598,JZT,12892,LAX,6,688,2018,9
14,2492,1623,630,1222,AS,19930,14869,SLC,14057,PDX,6,888,2019,8
12,1512,1226,1041,1758,UA,19977,13930,ORD,14683,SAT,6,612,2019,6
8,1440,1249,655,726,G4,20368,11921,GJT,12892,LAX,6,694,2019,7
6,876,836,2306,1756,AS,19930,12264,IAD,14747,SEA,6,698,2018,6
2,358,331,1379,338,UA,19977,12266,IAH,12892,LAX,6,634,2019,7
9,2025,1807,2799,0,FI,19546,12264,IAD,12651,KEF,6,623,2018,12
2,0,0,496,130,5X,19917,14730,SDF,16271,YYZ,6,626,2019,5
