departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
83,9129,8238,606,7316,DL,19790,13930,ORD,10397,ATL,6,608,2018,11
52,8319,6545,752,5677,DL,19790,10721,BOS,11193,CVG,6,614,2019,8
26,1300,1177,605,2376,EV,20366,11618,EWR,11986,GRR,6,675,2015,7
4,0,0,1488,811,FX,20107,12339,IND,14107,PHX,7,730,2017,1
2,286,272,2136,506,WN,19393,12892,LAX,14122,PIT,6,612,2018,9
1,50,0,104,25,EV,20366,11641,FAY,11617,EWN,6,629,2016,10
5,150,126,323,292,LF,21635,13796,OAK,13264,MFR,6,674,2019,11
8,0,0,4406,3850,5Y,20007,13303,MIA,11625,EZE,8,821,2017,3
8,1328,1202,735,852,G4,20368,14761,SFB,11193,CVG,6,655,2015,10
77,21502,20321,2762,23906,HA,19690,12173,HNL,12889,LAS,6,696,2018,4
5,250,226,440,365,9E,20363,11433,DTW,15016,STL,6,629,2016,3
31,4960,4145,2176,7925,AA,19805,12892,LAX,16271,YYZ,6,614,2017,3
35,6242,5613,1050,4646,AS,19930,14747,SEA,14679,SAN,6,634,2017,12
2,456,333,868,213,NK,20416,14107,PHX,11298,DFW,6,699,2019,5
1,8,9,0,6,4B,21599,15582,VEL,15582,VEL,4,458,2017,8
8,1020,897,408,454,DL,19790,13487,MSP,11986,GRR,6,698,2016,5
1,14,3,3822,0,0CQ,21196,11655,FDH,14307,PVD,6,658,2017,5
174,24882,22186,391,10156,WN,19393,14869,SLC,11292,DEN,6,612,2018,8
78,3900,2535,310,4324,ZW,20046,11042,CLE,11278,DCA,6,629,2016,5
16,64,34,35,342,J5,20337,12171,HNH,12523,JNU,0,35,2017,3
6,1008,550,3728,2871,DL,19790,10920,CDG,14100,PHL,6,622,2017,5
1,162,160,169,41,SY,20422,11869,GCN,12889,LAS,6,614,2017,5
77,11547,10646,991,10710,DL,19790,13487,MSP,14869,SLC,6,694,2015,8
9,1494,1322,701,906,G4,20368,10849,BZN,12889,LAS,6,655,2015,12
1,8,6,403,68,LF,21635,12574,TN8,14577,ROG,6,685,2019,8
13,897,741,575,1014,OO,20304,13264,MFR,14869,SLC,6,631,2018,2
63,378,114,36,1333,H6,20336,15478,UNK,14856,SKK,0,35,2019,5
2,358,239,1068,287,UA,19977,11618,EWR,14635,RSW,6,888,2019,5
30,15270,12585,5699,0,LH,19554,11760,FRA,14771,SFO,8,882,2017,12
12,1128,1128,1105,0,CM,19770,14286,PTY,14843,SJU,6,678,2019,3
1,72,0,46,24,DL,19790,10800,BUR,14908,SNA,6,622,2018,5
29,171,127,202,2342,YR,20424,14081,PGA,10661,BLD,4,416,2018,6
1,0,0,342,48,FX,20107,13244,MEM,15412,TYS,6,691,2015,11
1,183,174,1227,139,SY,20422,10590,IFP,11637,FAR,6,614,2019,5
2,88,82,404,126,MQ,20398,11298,DFW,11867,GCK,6,676,2018,2
10,500,363,195,417,C5,20445,15096,SYR,11618,EWR,6,675,2019,4
52,9451,7880,577,4927,DL,19790,10821,BWI,10397,ATL,6,622,2016,12
7,350,290,292,360,9E,20363,12953,LGA,10792,BUF,6,629,2015,8
82,4100,3552,190,2750,EV,20366,11298,DFW,14814,SHV,6,629,2017,6
3,0,0,117,134,7S,20330,15282,TNK,10551,BET,4,412,2017,9
4,260,208,164,126,EV,20366,11433,DTW,11577,ERI,6,631,2015,3
33,2275,2181,391,2050,OO,20304,14869,SLC,11292,DEN,6,631,2015,6
98,13309,11503,954,13879,AS,19930,12892,LAX,14747,SEA,6,698,2019,4
2,100,54,54,34,OO,20304,11921,GJT,13502,MTJ,6,629,2019,7
17,0,0,278,723,5X,19917,13487,MSP,14512,RFD,6,622,2017,10
1,1,0,85,43,2O,20443,10243,AKK,10170,ADQ,0,31,2016,10
2,0,0,337,0,KE,19550,12892,LAX,14771,SFO,8,819,2017,10
2,362,330,2238,643,AA,19805,12892,LAX,14635,RSW,6,699,2019,8
5,715,632,1481,884,WN,19393,14893,SMF,10423,AUS,6,612,2019,9
292,41756,30187,417,18237,WN,19393,14679,SAN,14831,SJC,6,612,2017,3
1,179,172,1297,176,UA,19977,10423,AUS,12264,IAD,6,888,2019,7
2,152,114,155,71,EV,20366,11066,CMH,11433,DTW,6,638,2017,6
1,293,0,370,54,DL,19790,12892,LAX,14107,PHX,6,687,2017,11
1,0,0,1069,138,GFQ,20166,10559,BFI,14736,SDM,7,715,2015,5
1,150,99,612,92,B6,20409,10721,BOS,14492,RDU,6,694,2015,4
23,3035,2753,591,1970,DL,19790,10397,ATL,13232,MDW,6,698,2018,6
2,518,487,155,0,DE,20120,14293,PUJ,14843,SJU,6,626,2015,12
10,80,21,148,520,H6,20336,13970,OTZ,14804,SHG,1,194,2018,11
48,11232,9923,404,3211,DL,19790,13204,MCO,10397,ATL,6,623,2016,12
1,76,58,1076,153,S5,20448,11697,FLL,12953,LGA,6,673,2015,4
34,1700,1407,290,2047,OH,20397,13931,ORF,11057,CLT,6,629,2015,1
5,660,143,1939,1184,DL,19790,16304,ZIH,13487,MSP,6,698,2016,12
39,6153,5434,356,2330,DL,19790,14492,RDU,10397,ATL,6,694,2017,11
30,1500,1268,333,1755,S5,20448,12478,JFK,16217,YUL,6,675,2015,7
6,858,781,439,379,WN,19393,10693,BNA,10994,CHS,6,612,2016,9
45,405,164,56,1347,I4,21594,12819,KTN,12728,KLW,4,415,2019,4
46,6578,4045,814,4680,WN,19393,15016,STL,14100,PHL,6,612,2015,1
0,0,0,140,0,KO,20341,10245,AKN,14273,PTH,4,405,2019,6
3,216,53,381,158,DL,19790,13244,MEM,12339,IND,6,622,2018,10
2,0,0,343,0,W8,20313,16078,YHM,11618,EWR,7,715,2018,2
1,0,0,362,50,U7,20447,11066,CMH,11871,GDC,6,635,2017,1
3,498,406,510,222,G4,20368,14492,RDU,14761,SFB,6,655,2017,2
1,5,0,25,18,X4,21386,12171,HNH,11997,GST,0,79,2015,5
1,160,144,2077,0,AM,19534,12478,JFK,16477,QRO,6,614,2017,11
22,3850,2579,1243,3585,WN,19393,13342,MKE,11697,FLL,6,614,2018,1
5,330,219,328,245,OH,20397,10693,BNA,11057,CLT,6,631,2016,2
2,18,7,32,24,J5,20337,11619,EXI,12523,JNU,4,415,2017,7
1,9,5,43,16,8E,20331,15861,WTK,12844,KVL,4,415,2016,3
28,2772,2491,1803,0,5D,20250,11433,DTW,10638,BJX,6,678,2019,12
97,7372,5297,250,5604,QX,19687,14303,PUW,14747,SEA,4,482,2015,12
1,126,124,1098,153,SY,20422,13871,OMA,10590,IFP,6,612,2017,7
15,555,436,284,1227,C5,20445,13931,ORF,11618,EWR,4,491,2016,6
1,150,148,1463,239,UA,19977,12264,IAD,11109,COS,6,694,2015,5
1,255,178,5841,0,LH,19554,11760,FRA,14679,SAN,6,696,2018,6
5,666,625,2372,0,WS,20229,16042,YEG,13204,MCO,6,612,2018,3
59,8437,5909,182,2347,WN,19393,13605,NAS,11697,FLL,6,612,2019,11
6,1050,936,1609,1243,WN,19393,12191,HOU,10721,BOS,6,614,2018,10
1,0,0,67,31,FX,20107,13342,MKE,13930,ORD,7,740,2018,2
2,356,277,2486,606,AS,19930,12892,LAX,13830,OGG,6,888,2018,6
27,3861,3282,802,2861,WN,19393,14679,SAN,14832,SJD,6,612,2019,2
1,5,0,63,30,2O,20443,12721,KLN,12772,KOZ,0,79,2017,3
1,0,0,501,81,5X,19917,13230,MDT,14730,SDF,6,622,2015,5
11,781,643,160,404,YX,20452,11618,EWR,14307,PVD,4,482,2015,4
78,10608,9346,1095,0,RV,21610,15304,TPA,16271,YYZ,6,698,2015,2
16,0,0,323,890,5X,19917,12884,LAN,14730,SDF,6,691,2016,12
29,2900,2557,1249,5262,B6,20409,10721,BOS,14635,RSW,6,678,2015,11
28,5036,2637,409,1735,DL,19790,11433,DTW,10821,BWI,6,888,2018,1
16,2656,1735,2449,4793,UA,19977,12892,LAX,12402,ITO,6,614,2019,8
22,0,0,548,1705,NC,20108,13970,OTZ,10299,ANC,6,620,2017,1
1,179,165,2359,343,UA,19977,14679,SAN,10135,ABE,6,888,2018,8
1,166,112,394,54,G4,20368,11027,CKB,13577,MYR,6,655,2018,8
1,8,8,143,54,8V,20333,11630,FAI,11833,FYU,1,194,2016,1
5,800,686,1807,1059,DL,19790,10397,ATL,10312,ANU,6,614,2016,4
1,180,167,418,78,G4,20368,10821,BWI,16091,YIP,6,694,2018,10
38,190,64,8,304,HB,20439,14942,SOV,14088,PGM,0,35,2015,7
31,6548,6041,5143,18902,AA,19805,11760,FRA,11298,DFW,6,626,2015,7
1,15,4,407,0,IFQ,22010,13796,OAK,12889,LAS,6,658,2019,1
4,20,5,158,252,22Q,21636,14897,SMN,10713,BOI,0,35,2018,12
1,175,65,1450,161,WN,19393,14831,SJC,11259,DAL,6,614,2017,2
4,600,402,2089,901,US,20355,12889,LAS,11278,DCA,6,694,2015,2
4,36,20,95,159,8E,20331,13873,OME,11535,ELI,1,194,2017,10
1,9,0,188,80,7S,20330,14895,SMK,10551,BET,4,416,2019,7
28,1956,1780,1014,4365,OO,20304,10693,BNA,11292,DEN,6,631,2017,2
1,166,104,1956,212,UA,19977,14107,PHX,12264,IAD,6,614,2018,1
247,2223,1938,84,11115,MW,21242,12492,JHM,12173,HNL,4,416,2016,1
14,700,576,524,1072,AX,20237,11986,GRR,11278,DCA,6,675,2018,1
4,512,438,247,178,AA,19805,11298,DFW,14683,SAT,6,698,2018,6
22,5896,5599,3643,0,KL,19551,12478,JFK,10292,AMS,8,819,2019,8
59,9440,9024,2218,16084,AA,19805,12892,LAX,13204,MCO,6,614,2016,6
47,7515,5767,1020,6177,DL,19790,13487,MSP,12953,LGA,6,656,2016,6
1,50,31,440,119,EV,20366,11433,DTW,15016,STL,6,629,2015,12
5,725,646,1910,1255,NK,20416,14122,PIT,12889,LAS,6,698,2018,9
50,7999,6956,271,2215,DL,19790,14193,PNS,10397,ATL,6,656,2016,4
76,11400,8820,337,4662,AA,19805,14100,PHL,14492,RDU,6,694,2018,11
2,100,79,794,225,OO,20304,14683,SAT,11292,DEN,6,629,2016,9
28,3584,2684,664,2702,AA,19805,10878,CAP,13303,MIA,6,698,2018,2
60,4200,2840,908,7251,OO,20304,14689,SBA,14747,SEA,6,631,2015,9
23,3887,3782,1400,4764,UA,19977,11618,EWR,12266,IAH,6,622,2018,12
25,0,0,5081,14111,KAQ,20370,12143,HKG,10299,ANC,8,819,2019,4
151,15100,11445,187,6907,B6,20409,10721,BOS,12478,JFK,6,678,2019,6
46,2300,1500,234,2117,MQ,20398,10268,ALO,13930,ORD,6,675,2019,9
1,0,0,49,21,FX,20107,12280,IDA,14113,PIH,4,416,2018,9
1,168,150,1620,211,F9,20436,12953,LGA,11292,DEN,6,694,2015,4
17,1700,1398,1076,2482,B6,20409,11697,FLL,12953,LGA,6,678,2018,6
30,2100,1944,896,3440,OO,20304,14771,SFO,10140,ABQ,6,631,2016,7
2,198,172,224,0,5D,20250,12266,IAH,11298,DFW,6,678,2019,4
31,2356,1812,1136,4634,YV,20378,13851,OKC,12264,IAD,6,673,2018,8
1,470,0,4697,511,5Y,20007,13303,MIA,10517,BCN,8,819,2017,7
217,3234,2953,59,6011,YR,20424,10661,BLD,10011,1G4,4,485,2015,5
5,350,275,240,201,S5,20448,13930,ORD,11267,DAY,6,677,2016,3
39,1950,1855,628,3603,C5,20445,10994,CHS,11618,EWR,6,675,2019,8
18,2700,2130,2006,4226,DL,19790,14832,SJD,11433,DTW,6,694,2015,3
1,0,0,3801,505,FX,20107,10299,ANC,13954,OSN,7,740,2015,3
35,5005,3209,813,4367,WN,19393,10397,ATL,10423,AUS,6,619,2017,2
4,1164,1156,4104,0,BY,19869,14761,SFB,11928,GLA,6,626,2015,9
4,566,558,1259,623,WN,19393,14869,SLC,13232,MDW,6,619,2015,3
77,9856,7229,808,8528,AA,19805,13198,MCI,11057,CLT,6,698,2016,8
83,4150,2909,212,4157,ZW,20046,10257,ALB,14100,PHL,6,629,2016,3
50,3491,3122,1195,7366,OO,20304,14869,SLC,12266,IAH,6,631,2017,2
55,7865,7209,392,3347,WN,19393,15016,STL,12278,ICT,6,612,2018,6
1,180,108,1420,177,DL,19790,14677,SAL,10397,ATL,6,888,2015,12
77,13783,12312,2407,21249,UA,19977,14771,SFO,11032,CUN,6,888,2019,12
1,175,77,1476,224,WN,19393,13796,OAK,14683,SAT,6,614,2018,2
56,4256,3473,802,6651,YX,20452,13931,ORF,13303,MIA,6,673,2015,10
1,9,7,233,85,KAH,20272,10559,BFI,14764,SFF,4,416,2017,2
92,14996,12804,982,11170,AA,19805,14312,PVR,11298,DFW,6,614,2019,2
2,236,216,783,181,UA,19977,13930,ORD,10529,BDL,6,612,2015,12
77,14142,11668,1028,9975,AA,19805,11298,DFW,11032,CUN,6,622,2015,2
14,2506,2183,1308,2616,UA,19977,14153,PLS,11618,EWR,6,888,2018,1
28,4480,4235,624,2691,AA,19805,11423,DSM,11298,DFW,6,614,2019,12
22,6395,4283,8327,0,SV,19624,12472,JED,12892,LAX,6,627,2017,1
1,19,9,36,5,H6,20336,14856,SKK,15478,UNK,4,405,2015,3
2,468,464,3930,0,SK,19571,10357,ARN,11618,EWR,8,873,2017,8
6,852,794,1066,850,WN,19393,13342,MKE,13204,MCO,6,619,2016,12
98,658,109,10,837,GV,20455,11550,EMK,10416,AUK,0,26,2017,5
32,4800,4478,1085,4775,UA,19977,11618,EWR,13303,MIA,6,694,2019,5
1,50,43,440,112,9E,20363,11433,DTW,15016,STL,6,629,2017,11
21,2688,1605,349,1226,UA,19977,10140,ABQ,11292,DEN,6,698,2018,1
1,180,178,812,108,F9,20436,11193,CVG,14986,SRQ,6,694,2019,12
30,4290,3579,1912,6323,WN,19393,14107,PHX,10792,BUF,6,612,2019,10
31,5797,5062,683,2838,AA,19805,11057,CLT,14307,PVD,6,699,2016,5
25,3750,3441,603,2072,AA,19805,11057,CLT,15096,SYR,6,694,2017,4
2,360,329,509,152,DL,19790,11433,DTW,12478,JFK,6,888,2018,4
1,6,0,162,74,GV,20455,10416,AUK,10551,BET,0,35,2017,1
30,4800,4366,1775,6736,AA,19805,14838,SJO,11298,DFW,6,614,2017,9
11,0,0,373,683,KLQ,20372,10397,ATL,11193,CVG,6,617,2019,12
13,2231,1722,2298,3861,UA,19977,10411,AUA,13930,ORD,6,634,2016,1
31,9207,6579,5879,0,LH,19554,13518,MUC,14771,SFO,8,874,2018,5
1,9,6,43,16,8E,20331,15861,WTK,12844,KVL,4,415,2015,12
27,810,526,544,2622,1WQ,21596,13398,MMU,13105,LUK,6,632,2017,5
5,0,0,442,432,L2,20169,12807,KSM,10299,ANC,5,556,2019,11
1,0,0,1553,194,KAQ,20370,13252,MEX,12892,LAX,8,819,2018,1
25,0,0,238,1012,FX,20107,12339,IND,13342,MKE,6,692,2016,7
6,414,291,231,261,YX,20452,11433,DTW,12339,IND,6,677,2019,3
1,50,50,279,75,EV,20366,13256,MFE,10423,AUS,6,675,2015,4
9,450,360,542,747,AX,20237,12278,ICT,12266,IAH,6,675,2015,9
31,4650,4429,899,3838,B6,20409,11697,FLL,11278,DCA,6,694,2016,8
12,0,0,1633,2626,FX,20107,13244,MEM,16257,YYC,6,691,2017,2
1,0,0,988,138,AMQ,20201,11540,ELP,13796,OAK,6,635,2016,9
33,1221,897,133,1328,C5,20445,12264,IAD,14711,SCE,4,491,2017,3
23,4347,3178,3154,0,D8,21823,15070,SWF,11435,DUB,6,838,2018,2
1,0,0,1558,212,5Y,20007,10397,ATL,13587,MZJ,8,819,2017,11
1,126,107,1010,113,DL,19790,15304,TPA,12953,LGA,6,698,2015,12
1,0,0,3789,489,5X,19917,10970,CGN,11618,EWR,7,740,2015,1
123,9561,7716,843,15336,YV,20378,14683,SAT,14107,PHX,6,638,2016,5
3,531,280,1045,390,G4,20368,13198,MCI,14112,PIE,6,694,2017,4
25,1900,1733,1096,3772,YX,20452,13303,MIA,12953,LGA,6,673,2018,6
12,912,656,1182,2023,9E,20363,12478,JFK,13495,MSY,6,638,2015,2
1,9,3,70,21,5V,20408,12214,HSL,12868,KYU,4,479,2018,8
31,4302,4018,1947,7788,F9,20436,10397,ATL,12892,LAX,6,698,2015,7
2,18,7,130,69,8E,20331,12704,KKA,13873,OME,4,406,2016,8
25,1750,1618,1195,3982,EV,20366,14869,SLC,12266,IAH,6,673,2019,7
51,3570,3248,912,6751,YX,20452,11057,CLT,12266,IAH,6,677,2017,10
1,0,0,753,120,U7,20447,15016,STL,14457,RAP,6,635,2019,9
1,50,50,411,62,9E,20363,11193,CVG,11278,DCA,6,629,2015,7
31,7006,6198,3457,13835,DL,19790,10292,AMS,10721,BOS,6,626,2018,8
28,4200,3511,1685,0,4O,21578,13930,ORD,13252,MEX,6,694,2019,5
9,1404,1133,1400,1500,G4,20368,12889,LAS,10676,BLV,6,698,2018,6
3,0,0,1486,514,M6,20151,13303,MIA,10658,BLA,6,626,2017,2
24,1824,1431,550,2016,OH,20397,10994,CHS,14100,PHL,6,638,2018,7
1,50,50,719,135,OO,20304,14252,PSC,12094,HDN,6,629,2019,7
30,249,143,43,560,8V,20333,15581,VEE,11833,FYU,4,416,2016,11
2,362,325,1874,517,AS,19930,12266,IAH,14747,SEA,6,634,2016,12
1,0,0,446,0,13Q,21437,16271,YYZ,10721,BOS,6,648,2016,9
2,100,96,416,145,MQ,20398,13930,ORD,13871,OMA,6,675,2018,11
18,2700,2087,602,1529,UA,19977,14107,PHX,11292,DEN,6,694,2019,9
1,180,146,1209,150,G4,20368,12889,LAS,14783,SGF,6,694,2018,9
90,4500,3583,190,3313,OO,20304,14698,SBP,14771,SFO,6,629,2018,10
4,0,0,871,504,ABX,20453,11193,CVG,12266,IAH,6,626,2018,10
1,9,0,95,38,GV,20455,12294,IGG,11336,DLG,4,416,2016,8
6,0,0,739,0,KE,19550,10397,ATL,16271,YYZ,6,683,2015,8
12,0,0,337,597,5Y,20007,12892,LAX,14771,SFO,8,819,2017,8
7,0,0,222,265,5X,19917,12884,LAN,12917,LCK,6,691,2017,12
5,345,333,874,553,CP,21167,10849,BZN,13487,MSP,6,677,2016,2
31,8027,5489,3995,13379,AA,19805,12478,JFK,13560,MXP,6,627,2018,7
1,154,78,1684,260,UA,19977,13930,ORD,10846,BZE,6,614,2015,1
25,5100,3717,3736,10203,AA,19805,14100,PHL,10292,AMS,6,626,2018,11
18,1170,506,1148,2471,EV,20366,13871,OMA,12953,LGA,6,631,2017,2
29,3190,2662,840,3459,DL,19790,13871,OMA,14869,SLC,6,608,2017,7
6,1050,888,551,603,WN,19393,13204,MCO,13495,MSY,6,614,2019,6
4,388,274,1612,0,AC,19531,16217,YUL,11292,DEN,6,678,2019,9
62,4712,4221,1482,11511,OO,20304,11292,DEN,14524,RIC,6,673,2019,7
8,592,159,316,0,PD,21226,16215,YTZ,10785,BTV,4,482,2017,2
83,4150,3066,222,3337,OO,20304,13930,ORD,13184,MBS,6,629,2018,9
28,4004,3182,716,2737,WN,19393,13180,MBJ,13204,MCO,6,612,2016,12
13,2340,2283,1318,2232,G4,20368,13256,MFE,12892,LAX,6,694,2019,7
11,0,0,5677,0,5C,20200,12478,JFK,15258,TLV,8,818,2018,2
1,110,70,1211,175,DL,19790,14683,SAT,12892,LAX,6,608,2017,12
26,3900,3564,1807,6312,UA,19977,13930,ORD,14832,SJD,6,694,2019,10
1,72,39,404,72,DL,19790,11042,CLE,11618,EWR,6,622,2016,3
22,0,0,2795,7433,5X,19917,14512,RFD,10299,ANC,6,626,2017,6
2,0,0,4118,893,WI,20195,13303,MIA,14717,SCL,8,820,2019,2
10,1450,1174,917,1232,NK,20416,11042,CLE,13495,MSY,6,698,2019,9
61,3050,2483,541,4735,OO,20304,14869,SLC,14262,PSP,6,629,2015,4
33,5979,4623,337,1888,AA,19805,14771,SFO,12892,LAX,6,699,2019,7
2,492,428,5111,1176,AA,19805,11988,GRU,11298,DFW,6,627,2015,11
2,100,80,549,191,S5,20448,12953,LGA,11267,DAY,6,675,2016,4
1,76,75,448,141,YX,20452,12323,ILM,14122,PIT,6,673,2019,6
1,259,150,762,93,AA,19805,12478,JFK,10521,BDA,6,627,2018,2
1,187,42,430,66,AA,19805,11042,CLE,11057,CLT,6,699,2019,5
9,1404,1290,1243,1578,G4,20368,14814,SHV,12889,LAS,6,698,2019,10
28,1400,1203,948,3790,MQ,20398,11193,CVG,13303,MIA,6,675,2017,6
20,880,617,247,981,MQ,20398,11298,DFW,12191,HOU,6,676,2019,2
2,300,271,1781,406,UA,19977,14893,SMF,13930,ORD,6,694,2017,1
9,1431,644,692,890,AS,19930,12892,LAX,13095,LTO,6,614,2019,8
3,210,149,708,312,OO,20304,13930,ORD,16232,YWG,6,631,2016,2
1,9,3,15,6,8E,20331,11941,GLV,15794,WMO,1,194,2019,6
1,15,4,346,0,13Q,21437,15167,TEB,16271,YYZ,6,658,2018,5
158,5372,3137,145,7128,3M,20401,11697,FLL,11624,EYW,4,456,2017,8
30,2100,1853,952,3619,OO,20304,11603,EUG,14107,PHX,6,631,2017,12
3,27,0,89,101,7S,20330,14895,SMK,11550,EMK,4,416,2019,6
6,0,0,43,98,7S,20330,13942,ORV,13970,OTZ,4,412,2017,5
14,1097,977,447,882,YV,20378,11298,DFW,13495,MSY,6,638,2017,9
22,3278,2694,581,1930,DL,19790,10397,ATL,11697,FLL,6,655,2019,10
1,16,0,77,39,KO,20341,14816,SHX,10304,ANI,4,405,2015,9
3,27,4,11,22,H6,20336,11952,GNU,14282,PTU,4,416,2019,10
16,0,0,211,792,FX,20107,13244,MEM,10599,BHM,1,110,2015,9
17,3476,2677,3995,9282,AA,19805,13560,MXP,12478,JFK,6,626,2015,1
25,1900,1170,476,1925,9E,20363,10529,BDL,11042,CLE,6,638,2019,6
1,76,48,299,53,MQ,20398,13930,ORD,11423,DSM,6,673,2019,9
20,0,0,403,1203,FX,20107,11193,CVG,13244,MEM,6,692,2015,8
1,9,1,187,63,5V,20408,15504,UTO,11630,FAI,4,416,2018,1
10,1600,1466,1734,2155,DL,19790,11032,CUN,10721,BOS,6,694,2017,7
24,1680,1455,643,2290,OO,20304,13198,MCI,12266,IAH,6,631,2018,6
5,875,789,2136,1527,WN,19393,14122,PIT,12892,LAX,6,614,2018,3
8,51,5,13,108,GV,20455,15853,WSN,10245,AKN,0,35,2016,5
1,0,0,4364,530,5Y,20007,10299,ANC,10971,CGO,8,821,2016,1
4,0,0,5075,0,CV,19545,13113,LUX,14747,SEA,8,820,2018,2
1,50,47,722,135,ZW,20046,11995,GSO,10408,ATW,6,629,2018,5
1,9,8,62,19,8E,20331,15794,WMO,13873,OME,4,406,2017,11
157,22451,16252,372,9891,WN,19393,14771,SFO,14908,SNA,6,612,2016,8
1,128,111,440,70,AA,19805,15016,STL,11433,DTW,6,698,2019,1
1,255,3,803,127,5Y,20007,13667,NGU,13303,MIA,6,626,2016,5
62,11036,10274,407,3889,NK,20416,12889,LAS,13796,OAK,6,694,2015,7
24,720,310,139,723,38Q,21879,14534,RIW,14812,SHR,6,632,2018,11
52,0,0,59,1383,EM,20263,10299,ANC,11555,ENA,4,416,2018,12
1,180,165,926,126,DL,19790,11433,DTW,13495,MSY,6,888,2019,11
6,36,6,42,130,GV,20455,10551,BET,15862,WTL,0,35,2016,11
5,690,636,2033,1235,F9,20436,14512,RFD,14293,PUJ,6,698,2015,1
1,0,0,288,60,L2,20169,10299,ANC,10245,AKN,5,556,2018,2
111,19969,16808,2079,31369,DL,19790,11433,DTW,14771,SFO,6,888,2018,4
1,6,0,35,22,H6,20336,14130,PKA,11492,EEK,0,35,2018,4
33,2508,2306,668,3343,EV,20366,14321,PWM,11433,DTW,6,638,2016,10
68,13600,10214,1598,13442,B6,20409,12478,JFK,14843,SJU,6,699,2017,5
26,0,0,1117,3702,ABX,20453,14838,SJO,13303,MIA,6,625,2017,5
23,6730,6178,4577,12013,HA,19690,12277,ICN,12173,HNL,6,696,2017,7
26,4082,3494,1569,6166,DL,19790,11193,CVG,14107,PHX,6,694,2019,2
4,0,0,1945,874,5X,19917,10559,BFI,14730,SDF,6,622,2015,9
39,5850,5241,1195,5910,UA,19977,14869,SLC,12266,IAH,6,694,2019,2
1,149,140,177,67,DL,19790,10693,BNA,10599,BHM,6,655,2015,7
23,4186,3639,1984,6486,NK,20416,15304,TPA,12889,LAS,6,694,2019,2
35,7000,5746,1055,0,RV,21610,16271,YYZ,13204,MCO,6,699,2017,5
1,9,2,62,19,H6,20336,15794,WMO,13873,OME,4,417,2016,2
22,2904,2294,694,2053,DL,19790,11003,CID,10397,ATL,6,698,2019,4
40,0,0,43,792,FX,20107,15525,UXK,13796,OAK,4,416,2019,1
58,2900,2445,637,6023,OO,20304,14783,SGF,11292,DEN,6,629,2018,10
1,50,0,328,66,ZW,20046,11042,CLE,13342,MKE,6,629,2015,3
4,716,651,1877,945,UA,19977,10411,AUA,12264,IAD,6,888,2019,5
2,134,131,88,66,OH,20397,10868,CAE,11057,CLT,6,631,2015,7
14,2230,1966,1050,1728,DL,19790,13487,MSP,10529,BDL,6,656,2015,2
1,169,102,1721,192,UA,19977,14747,SEA,13930,ORD,6,622,2019,2
19,3154,2352,1764,3864,UA,19977,16229,YVR,13930,ORD,6,614,2017,7
1,146,145,348,0,AC,19531,11618,EWR,16271,YYZ,6,694,2018,8
1,185,132,2583,278,VX,21171,14771,SFO,11697,FLL,6,721,2017,11
62,20708,19790,7260,0,HX,21707,12143,HKG,12892,LAX,6,359,2019,1
16,0,0,120,430,5X,19917,10257,ALB,15096,SYR,6,622,2018,2
1,0,0,700,125,U7,20447,12992,LIT,16091,YIP,6,681,2018,3
2,364,351,1565,421,NK,20416,14843,SJU,10821,BWI,6,722,2019,7
1,0,0,21,15,FX,20107,11697,FLL,13303,MIA,6,691,2015,8
1,0,0,4681,473,FX,20107,13244,MEM,10970,CGN,7,740,2018,2
4,0,0,204,145,NC,20108,10754,BRW,14709,SCC,6,620,2018,12
186,27712,24934,689,18170,DL,19790,12266,IAH,10397,ATL,6,655,2017,7
3,378,254,140,86,UA,19977,12266,IAH,10423,AUS,6,612,2017,9
16,0,0,1806,3154,5X,19917,14730,SDF,14843,SJU,7,740,2015,3
19,1444,1365,607,1802,YX,20452,15096,SYR,13930,ORD,6,673,2018,5
43,0,0,610,4053,FX,20107,11433,DTW,13244,MEM,7,740,2015,12
1,0,0,801,0,13Q,21437,14685,SAV,16271,YYZ,6,646,2016,3
1,149,126,1299,165,DL,19790,12889,LAS,13487,MSP,6,655,2016,2
108,13824,11073,1276,16541,AA,19805,13252,MEX,13303,MIA,6,698,2019,2
1,128,128,1291,222,UA,19977,11648,FCA,14512,RFD,6,698,2019,7
24,1878,1263,868,2649,YV,20378,14107,PHX,11298,DFW,6,638,2017,5
13,2158,1955,1361,2300,UA,19977,13269,MGA,12266,IAH,6,614,2017,9
13,1950,1571,2082,0,TA,19574,14677,SAL,11618,EWR,6,694,2018,6
1,6,4,27,17,H6,20336,15862,WTL,12708,KKH,0,35,2015,10
41,6150,4836,1574,8058,B6,20409,12693,KIN,12478,JFK,6,694,2017,12
2,6,2,0,324,3AQ,21909,14218,PPC,14218,PPC,3,364,2018,5
2,138,91,738,222,YX,20452,10721,BOS,13577,MYR,6,677,2017,8
1,199,126,2556,289,DL,19790,12173,HNL,12892,LAX,6,622,2018,9
46,7314,3984,399,2565,AS,19930,10551,BET,10299,ANC,6,614,2019,4
25,1100,800,227,1123,MQ,20398,11778,FSM,11298,DFW,6,676,2015,11
6,1116,887,904,762,G4,20368,14082,PGD,11267,DAY,6,694,2019,11
2,18,8,6,15,H6,20336,10405,ATT,13770,NUP,4,416,2019,2
