,month,airline_id,carrier,total_gallons,total_cost,year
1130,2,20448.0,S5,5497778.0,9620083,2015
1131,2,20422.0,SY,4954726.0,9785095,2015
1132,2,20447.0,U7,292392.0,550383,2015
1133,2,19977.0,UA,222441554.0,381679345,2015
1134,2,20355.0,US,78300195.0,132096434,2015
1135,2,21171.0,VX,11028103.0,20096856,2015
1136,2,20308.0,WE,416683.0,704291,2015
1137,2,20287.0,WP,142475.0,290526,2015
1138,2,20377.0,X9,2644887.0,7635920,2015
1139,2,20207.0,XP,305476.0,873661,2015
1140,2,20452.0,YX,12748014.0,22851411,2015
1141,2,20046.0,ZW,5878909.0,11422884,2015
1142,2,19393.0,WN,128520220.0,248082083,2015
1143,3,21236.0,0JQ,149766.0,384513,2015
1144,3,21352.0,0WQ,188301.0,608399,2015
1145,3,20408.0,5V,388170.0,946972,2015
1146,3,19917.0,5X,59868000.0,104845000,2015
1147,3,20007.0,5Y,32395477.0,72858468,2015
1148,3,19874.0,8C,734945.0,2271077,2015
1149,3,20190.0,9S,5289768.0,19148960,2015
1150,3,19805.0,AA,207126152.0,370033171,2015
1151,3,20453.0,ABX,37579.0,101799,2015
1152,3,19930.0,AS,37518963.0,75381419,2015
1153,3,20409.0,B6,58064503.0,122733998,2015
1154,3,19790.0,DL,282710444.0,747258081,2015
1155,3,20366.0,EV,86925.0,276920,2015
1156,3,20436.0,F9,15364973.0,30723371,2015
1157,3,20203.0,FCQ,169651.0,623800,2015
1158,3,20107.0,FX,93340611.0,183343000,2015
1159,3,20368.0,G4,14700823.0,29624417,2015
1160,3,20166.0,GFQ,299891.0,725523,2015
1161,3,20402.0,GL,700135.0,1849686,2015
1162,3,19690.0,HA,19350510.0,36759074,2015
1163,3,20310.0,K8,262477.0,492641,2015
1164,3,20370.0,KAQ,5769488.0,11184850,2015
1165,3,21634.0,KH,419295.0,754295,2015
1166,3,20372.0,KLQ,225923.0,530585,2015
1167,3,20169.0,L2,116240.0,296805,2015
1168,3,20151.0,M6,1931649.0,3781574,2015
1169,3,20405.0,MRQ,596769.0,1373110,2015
1170,3,20108.0,NC,534148.0,1068610,2015
1171,3,20416.0,NK,20092769.0,45290362,2015
1172,3,20304.0,OO,4113954.0,9230330,2015
1173,3,20177.0,PFQ,329495.0,847818,2015
1174,3,20100.0,PO,14652788.0,26856714,2015
1175,3,20448.0,S5,6434762.0,11218963,2015
1176,3,20422.0,SY,5877939.0,11823480,2015
1177,3,20447.0,U7,486451.0,927362,2015
1178,3,19977.0,UA,268189430.0,494298972,2015
1179,3,20355.0,US,95131575.0,167220308,2015
1180,3,21171.0,VX,13403533.0,23640648,2015
1181,3,20308.0,WE,827829.0,1433363,2015
1182,3,20287.0,WP,155602.0,305469,2015
1183,3,20377.0,X9,2026283.0,6615222,2015
1184,3,20207.0,XP,382536.0,1258542,2015
1185,3,20452.0,YX,14890099.0,26937693,2015
1186,3,20046.0,ZW,6624096.0,12971802,2015
1187,3,19393.0,WN,163113579.0,306618486,2015
1188,4,21236.0,0JQ,41992.0,97169,2015
1189,4,21352.0,0WQ,265278.0,799192,2015
1190,4,20408.0,5V,417446.0,1054120,2015
1191,4,19917.0,5X,60672000.0,102899000,2015
1192,4,20007.0,5Y,31568262.0,72922748,2015
1193,4,19874.0,8C,852865.0,2575768,2015
1194,4,20190.0,9S,4881042.0,17669372,2015
1195,4,19805.0,AA,203505557.0,352802765,2015
1196,4,20453.0,ABX,52597.0,139151,2015
1197,4,19930.0,AS,35882825.0,70494201,2015
1198,4,20409.0,B6,57363395.0,115638233,2015
1199,4,19790.0,DL,277118620.0,688094075,2015
1200,4,20366.0,EV,103937.0,279676,2015
1201,4,20436.0,F9,15227014.0,29015210,2015
1202,4,20107.0,FX,93297251.0,179332000,2015
1203,4,20368.0,G4,12232341.0,23788422,2015
1204,4,20166.0,GFQ,162682.0,372605,2015
1205,4,20402.0,GL,623927.0,1530620,2015
1206,4,19690.0,HA,18281495.0,31763253,2015
1207,4,20310.0,K8,239642.0,413944,2015
1208,4,20370.0,KAQ,3280106.0,6372325,2015
1209,4,21634.0,KH,432138.0,813287,2015
1210,4,20372.0,KLQ,116938.0,274916,2015
1211,4,20169.0,L2,195715.0,436017,2015
1212,4,20151.0,M6,1817657.0,3505418,2015
1213,4,20405.0,MRQ,1604979.0,4432422,2015
1214,4,20108.0,NC,460887.0,924252,2015
1215,4,20416.0,NK,20331870.0,36494638,2015
1216,4,20304.0,OO,4221329.0,9037596,2015
1217,4,20177.0,PFQ,249109.0,621392,2015
1218,4,20100.0,PO,14330377.0,25296061,2015
1219,4,20448.0,S5,6162438.0,10600900,2015
1220,4,20422.0,SY,4418863.0,8506082,2015
1221,4,20447.0,U7,300701.0,556046,2015
1222,4,19977.0,UA,261169265.0,459085674,2015
1223,4,20355.0,US,94767804.0,161932791,2015
1224,4,21171.0,VX,13807964.0,23771279,2015
1225,4,20308.0,WE,1108458.0,1792151,2015
1226,4,20287.0,WP,139183.0,260896,2015
1227,4,20377.0,X9,2890980.0,9494662,2015
1228,4,20207.0,XP,271504.0,627175,2015
1229,4,20452.0,YX,14753451.0,26091310,2015
1230,4,20046.0,ZW,6694082.0,12946971,2015
1231,4,19393.0,WN,160521743.0,294667617,2015
1232,5,21236.0,0JQ,117980.0,296130,2015
1233,5,21352.0,0WQ,184194.0,629254,2015
1234,5,20408.0,5V,441576.0,1274853,2015
1235,5,19917.0,5X,58414000.0,108911000,2015
1236,5,20007.0,5Y,31243883.0,75057352,2015
1237,5,19874.0,8C,849334.0,2534259,2015
1238,5,20190.0,9S,5117795.0,18526417,2015
1239,5,19805.0,AA,212416201.0,397241638,2015
1240,5,20453.0,ABX,43151.0,148008,2015
1241,5,19930.0,AS,36409301.0,82267732,2015
1242,5,20409.0,B6,57258465.0,127249027,2015
1243,5,19790.0,DL,292917532.0,726936793,2015
1244,5,20366.0,EV,92303.0,326977,2015
1245,5,20436.0,F9,16821545.0,35043475,2015
1246,5,20107.0,FX,90621506.0,191769000,2015
1247,5,20368.0,G4,11747610.0,26089990,2015
1248,5,20166.0,GFQ,293388.0,735173,2015
1249,5,20402.0,GL,447947.0,1177628,2015
1250,5,19690.0,HA,19681745.0,37837919,2015
1251,5,20310.0,K8,279150.0,501300,2015
1252,5,20370.0,KAQ,4148479.0,8236796,2015
1253,5,21629.0,KD,29333.0,29333,2015
1254,5,21634.0,KH,414753.0,802122,2015
1255,5,20372.0,KLQ,203321.0,530650,2015
1256,5,20169.0,L2,199054.0,602639,2015
1257,5,20151.0,M6,2090800.0,4424192,2015
1258,5,20405.0,MRQ,391218.0,1008271,2015
1259,5,20108.0,NC,563865.0,1325010,2015
1260,5,20416.0,NK,21818540.0,47928866,2015
1261,5,20304.0,OO,4399711.0,10860706,2015
1262,5,20177.0,PFQ,297982.0,745308,2015
1263,5,20100.0,PO,14982233.0,28188541,2015
1264,5,20448.0,S5,6339654.0,12140525,2015
1265,5,20422.0,SY,4085455.0,8764207,2015
1266,5,20447.0,U7,419512.0,857138,2015
1267,5,19977.0,UA,281041608.0,541121316,2015
1268,5,20355.0,US,102807684.0,188970134,2015
1269,5,21171.0,VX,14411264.0,28123860,2015
1270,5,20308.0,WE,884689.0,1778942,2015
1271,5,20287.0,WP,153319.0,316247,2015
1272,5,20377.0,X9,2693590.0,8812000,2015
1273,5,20207.0,XP,318707.0,831826,2015
1274,5,20452.0,YX,14720553.0,28082523,2015
1275,5,20046.0,ZW,6847837.0,13689513,2015
1276,5,19393.0,WN,163746302.0,329765173,2015
1277,6,21236.0,0JQ,74738.0,238538,2015
1278,6,21352.0,0WQ,185771.0,605056,2015
1279,9,20190.0,9S,5223428.0,18908810,2015
1280,6,20408.0,5V,441205.0,1256215,2015
1281,6,19917.0,5X,59915000.0,109371000,2015
1282,6,20007.0,5Y,30015537.0,74814353,2015
1283,6,19874.0,8C,705831.0,2176232,2015
1284,6,20190.0,9S,5079857.0,18389081,2015
1285,6,19805.0,AA,214108956.0,399212661,2015
1286,6,20453.0,ABX,163837.0,437255,2015
1287,6,19930.0,AS,37408359.0,81707294,2015
1288,6,20409.0,B6,59381765.0,128457811,2015
1289,6,19790.0,DL,309368932.0,762448424,2015
1290,6,20366.0,EV,96355.0,326425,2015
1291,6,20436.0,F9,16727512.0,31449921,2015
1292,6,20107.0,FX,88825884.0,176853000,2015
1293,6,20368.0,G4,14380696.0,30189211,2015
1294,6,20166.0,GFQ,386719.0,943597,2015
1295,6,20402.0,GL,543154.0,1381458,2015
1296,6,19690.0,HA,20034824.0,38268114,2015
1297,6,20310.0,K8,449031.0,1018944,2015
1298,6,20370.0,KAQ,3675460.0,7783803,2015
1299,6,21629.0,KD,25547.0,25547,2015
1300,6,21634.0,KH,448352.0,845554,2015
1301,6,20372.0,KLQ,254185.0,639890,2015
1302,6,20169.0,L2,153039.0,393288,2015
1303,6,20151.0,M6,2278489.0,4632916,2015
1304,6,20405.0,MRQ,339832.0,871355,2015
1305,6,20108.0,NC,652296.0,1406216,2015
1306,6,20416.0,NK,20923341.0,43090936,2015
1307,6,20304.0,OO,4386900.0,10364644,2015
1308,6,20177.0,PFQ,305329.0,787334,2015
1309,6,20100.0,PO,15224951.0,29506020,2015
1310,6,20448.0,S5,6398211.0,11612385,2015
1311,6,20422.0,SY,4587213.0,9300119,2015
1312,6,20447.0,U7,463401.0,921016,2015
1313,6,19977.0,UA,290796314.0,555256568,2015
1314,6,20355.0,US,107949448.0,202677995,2015
1315,6,21171.0,VX,14695842.0,27302521,2015
1316,6,20308.0,WE,705238.0,1489459,2015
1317,6,20287.0,WP,80875.0,166887,2015
1318,6,20377.0,X9,2782806.0,8902996,2015
1319,6,20207.0,XP,509318.0,1329320,2015
1320,6,20452.0,YX,14666877.0,27550924,2015
1321,6,20046.0,ZW,6925613.0,14090303,2015
1322,6,19393.0,WN,169218120.0,333037370,2015
1323,7,21236.0,0JQ,135175.0,468104,2015
1324,7,21352.0,0WQ,214607.0,656298,2015
1325,7,20408.0,5V,452761.0,1144450,2015
1326,7,19917.0,5X,63273000.0,108321000,2015
1327,7,20007.0,5Y,27228949.0,66508294,2015
1328,7,19874.0,8C,855219.0,2685989,2015
1329,7,20190.0,9S,5074207.0,18368629,2015
1330,7,19805.0,AA,334771274.0,580459082,2015
1331,7,20453.0,ABX,16240.0,52942,2015
1332,7,19930.0,AS,39261441.0,78346872,2015
1333,7,20409.0,B6,65428178.0,128507248,2015
1334,7,19790.0,DL,328391577.0,639035410,2015
1335,7,20366.0,EV,106408.0,315492,2015
1336,7,20436.0,F9,17161435.0,32571491,2015
1337,7,20107.0,FX,94388028.0,157398000,2015
1338,7,20368.0,G4,16007770.0,31277339,2015
1339,7,20166.0,GFQ,168974.0,386612,2015
1340,7,20402.0,GL,622112.0,1419971,2015
1341,7,19690.0,HA,21092541.0,37618693,2015
1342,7,20310.0,K8,466806.0,1063399,2015
1343,7,20370.0,KAQ,2284442.0,5556493,2015
1344,7,21629.0,KD,18317.0,18317,2015
1345,7,21634.0,KH,422110.0,731821,2015
1346,7,20372.0,KLQ,131742.0,300055,2015
1347,7,20169.0,L2,244628.0,509729,2015
1348,7,20151.0,M6,2041035.0,3847224,2015
1349,7,20405.0,MRQ,840221.0,7326434,2015
1350,7,20108.0,NC,568049.0,1110307,2015
1351,7,20416.0,NK,22618458.0,42299858,2015
1352,7,20304.0,OO,5077358.0,11266087,2015
1353,7,20177.0,PFQ,281808.0,695908,2015
1354,7,20100.0,PO,14539906.0,27220294,2015
1355,7,20448.0,S5,6954432.0,11676632,2015
1356,7,20422.0,SY,4598092.0,8800741,2015
1357,7,20447.0,U7,323655.0,586920,2015
1358,7,19977.0,UA,303569764.0,539559041,2015
1359,7,21171.0,VX,15236737.0,26948360,2015
1360,7,20308.0,WE,1457996.0,2814939,2015
1361,7,20287.0,WP,96694.0,186483,2015
1362,7,20377.0,X9,2915170.0,8845554,2015
1363,7,20207.0,XP,490417.0,1279989,2015
1364,7,20452.0,YX,15430476.0,27154965,2015
1365,7,20046.0,ZW,7237519.0,14134661,2015
1366,7,19393.0,WN,177917461.0,337866884,2015
1367,8,21236.0,0JQ,39676.0,62334,2015
1368,8,21352.0,0WQ,162806.0,489623,2015
1369,8,20408.0,5V,390175.0,955898,2015
1370,8,19917.0,5X,60452000.0,92070000,2015
1371,8,20007.0,5Y,35702518.0,80900685,2015
1372,8,19874.0,8C,796103.0,2335231,2015
1373,8,20190.0,9S,5388904.0,19507832,2015
1374,8,19805.0,AA,327066559.0,518931892,2015
1375,8,20453.0,ABX,46663.0,108224,2015
1376,8,19930.0,AS,39206246.0,69336410,2015
1377,8,20409.0,B6,64992149.0,117255997,2015
1378,8,19790.0,DL,329584040.0,603720416,2015
1379,8,20366.0,EV,93692.0,242305,2015
1380,8,20436.0,F9,16890270.0,29042090,2015
1381,8,20107.0,FX,88394637.0,132252000,2015
1382,8,20368.0,G4,12825543.0,22762439,2015
1383,8,20166.0,GFQ,380804.0,823835,2015
1384,8,20402.0,GL,586305.0,1334818,2015
1385,8,19690.0,HA,21083133.0,34437307,2015
1386,8,20310.0,K8,384638.0,760446,2015
1387,8,20370.0,KAQ,2177996.0,4459447,2015
1388,8,21629.0,KD,111859.0,111859,2015
1389,8,21634.0,KH,435947.0,659061,2015
1390,8,20372.0,KLQ,239031.0,512182,2015
1391,8,20169.0,L2,200673.0,495425,2015
1392,8,20151.0,M6,1855787.0,3147102,2015
1393,8,20405.0,MRQ,857599.0,2217327,2015
1394,8,20108.0,NC,615573.0,1116691,2015
1395,8,20416.0,NK,23634074.0,39375326,2015
1396,8,20304.0,OO,5152349.0,10273097,2015
1397,8,20177.0,PFQ,289437.0,675999,2015
1398,8,20100.0,PO,12846994.0,21657282,2015
1399,8,20448.0,S5,7066823.0,10640375,2015
1400,8,20422.0,SY,4632793.0,8092056,2015
1401,8,20447.0,U7,447707.0,742393,2015
1402,8,19977.0,UA,296817950.0,471661958,2015
1403,8,21171.0,VX,15272587.0,24546194,2015
1404,8,20308.0,WE,763058.0,1425570,2015
1405,8,20287.0,WP,97531.0,173454,2015
1406,8,20377.0,X9,2678992.0,8428878,2015
1407,8,20207.0,XP,280951.0,585345,2015
1408,8,20452.0,YX,14684188.0,23058025,2015
1409,8,20046.0,ZW,7127324.0,12331499,2015
1410,8,19393.0,WN,165183120.0,290411867,2015
1411,9,21236.0,0JQ,30827.0,83913,2015
1412,9,21352.0,0WQ,195384.0,556570,2015
1413,9,20408.0,5V,413895.0,1068072,2015
1414,9,19917.0,5X,61582000.0,88700000,2015
1415,9,20007.0,5Y,46138209.0,100120966,2015
1416,9,19874.0,8C,667016.0,1975372,2015
1417,9,19805.0,AA,292644948.0,433374647,2015
1418,9,20453.0,ABX,71385.0,137773,2015
1419,9,19930.0,AS,34924089.0,58647297,2015
1420,9,20409.0,B6,54777304.0,96471232,2015
1421,9,19790.0,DL,282681028.0,476767387,2015
1422,9,20366.0,EV,66005.0,213211,2015
1423,9,20436.0,F9,16003377.0,22545183,2015
1424,9,20107.0,FX,89688508.0,132011000,2015
1425,9,20368.0,G4,8684843.0,14929816,2015
1426,9,20166.0,GFQ,440227.0,887924,2015
1427,9,20402.0,GL,423044.0,990261,2015
1428,9,19690.0,HA,19003431.0,29471462,2015
1429,9,20310.0,K8,294940.0,562374,2015
1430,9,20370.0,KAQ,2859895.0,5722280,2015
1431,9,21629.0,KD,8723.0,8723,2015
1432,9,21634.0,KH,429319.0,634692,2015
1433,9,20372.0,KLQ,386630.0,782378,2015
1434,9,20169.0,L2,192408.0,447145,2015
1435,9,20151.0,M6,1752672.0,2891676,2015
1436,9,20405.0,MRQ,640536.0,1444785,2015
1437,9,20108.0,NC,587910.0,1045705,2015
1438,9,20416.0,NK,21431289.0,34217928,2015
1439,9,20304.0,OO,5250159.0,9365705,2015
1440,9,20177.0,PFQ,283640.0,627632,2015
1441,9,20100.0,PO,14526141.0,21915519,2015
1442,9,20448.0,S5,6363950.0,9208147,2015
1443,9,20422.0,SY,3499420.0,6426166,2015
1444,9,20447.0,U7,634271.0,1015262,2015
1445,9,19977.0,UA,262169347.0,390817490,2015
1446,9,21171.0,VX,13855940.0,22331162,2015
1447,9,20308.0,WE,694383.0,1098608,2015
1448,9,20287.0,WP,95750.0,157122,2015
1449,9,20377.0,X9,2981545.0,9850820,2015
1450,9,20207.0,XP,225339.0,486423,2015
1451,9,20452.0,YX,13330049.0,19660939,2015
1452,9,20046.0,ZW,6636047.0,10897010,2015
1453,9,19393.0,WN,151147735.0,261198086,2015
1454,10,21352.0,0WQ,155230.0,475670,2015
1455,10,20408.0,5V,440269.0,1031071,2015
1456,10,19917.0,5X,63717000.0,92596000,2015
1457,10,20007.0,5Y,31440866.0,65814347,2015
1458,10,19874.0,8C,918365.0,2493654,2015
1459,10,20190.0,9S,6387395.0,23122369,2015
1460,10,19805.0,AA,298816240.0,441559226,2015
1461,10,19930.0,AS,36465629.0,61325553,2015
1462,10,20409.0,B6,56723630.0,99007701,2015
1463,10,19790.0,DL,277460867.0,570389917,2015
1464,10,21650.0,EE,195280.0,347599,2015
1465,10,20366.0,EV,81937.0,208003,2015
1466,10,20436.0,F9,16936487.0,24008936,2015
1467,10,20107.0,FX,94482894.0,140751000,2015
1468,10,20368.0,G4,11672418.0,20222240,2015
1469,10,20166.0,GFQ,475722.0,934373,2015
1470,10,20402.0,GL,604477.0,1306637,2015
1471,10,19690.0,HA,19389746.0,29766076,2015
1472,10,20370.0,KAQ,3345582.0,6745803,2015
1473,10,21629.0,KD,2233.0,2233,2015
1474,10,21634.0,KH,446107.0,674712,2015
1475,10,20372.0,KLQ,305281.0,620754,2015
1476,10,20169.0,L2,288572.0,619407,2015
1477,10,20151.0,M6,2060129.0,3469285,2015
1478,10,20405.0,MRQ,807938.0,1838193,2015
1479,10,20108.0,NC,688066.0,1230807,2015
1480,10,20416.0,NK,21954524.0,35805171,2015
1481,10,20304.0,OO,4711398.0,9706354,2015
1482,10,20177.0,PFQ,279057.0,631727,2015
1483,10,20100.0,PO,15815353.0,23815988,2015
1484,10,20448.0,S5,6451193.0,9406213,2015
1485,10,20422.0,SY,3839896.0,7091247,2015
1486,10,20447.0,U7,580937.0,933922,2015
1487,10,19977.0,UA,271744160.0,406517958,2015
1488,10,21171.0,VX,14718602.0,23382644,2015
1489,10,20308.0,WE,393727.0,635275,2015
1490,10,20287.0,WP,104172.0,158457,2015
1491,10,20377.0,X9,3359809.0,7459011,2015
1492,10,20207.0,XP,513070.0,1180250,2015
1493,10,20452.0,YX,13190456.0,19321347,2015
1494,10,20046.0,ZW,6797089.0,10657733,2015
1495,10,19393.0,WN,158326581.0,258329294,2015
1496,11,21352.0,0WQ,194273.0,545398,2015
1497,11,20408.0,5V,291529.0,787493,2015
1498,11,19917.0,5X,65155000.0,93493000,2015
1499,11,20007.0,5Y,30129841.0,57911715,2015
1500,11,19874.0,8C,792119.0,2218926,2015
1501,11,20190.0,9S,5866742.0,21237606,2015
1502,11,19805.0,AA,277163393.0,401898942,2015
1503,11,20453.0,ABX,146031.0,339974,2015
1504,11,19930.0,AS,37345855.0,66193432,2015
1505,11,20409.0,B6,56967583.0,99040144,2015
1506,11,19790.0,DL,252400573.0,463784118,2015
1507,11,21650.0,EE,238800.0,425064,2015
1508,11,20366.0,EV,79796.0,183504,2015
1509,11,20436.0,F9,17411106.0,24363325,2015
1510,11,20107.0,FX,87628851.0,127812000,2015
1511,11,20368.0,G4,12449136.0,20825127,2015
1512,11,20166.0,GFQ,424233.0,828783,2015
1513,11,20402.0,GL,618926.0,1380886,2015
1514,11,19690.0,HA,18723100.0,27675745,2015
1515,11,20310.0,K8,221135.0,487711,2015
1516,11,20370.0,KAQ,4137371.0,7606269,2015
1517,11,21629.0,KD,34116.0,34116,2015
1518,11,21634.0,KH,433446.0,640245,2015
1519,11,20372.0,KLQ,279709.0,582436,2015
1520,11,20169.0,L2,446560.0,238880,2015
1521,11,20151.0,M6,2192379.0,3580715,2015
1522,11,20405.0,MRQ,827484.0,2179853,2015
1523,11,20108.0,NC,551684.0,976079,2015
1524,11,20416.0,NK,22066118.0,35332577,2015
1525,11,20304.0,OO,4926591.0,9215756,2015
1526,11,20177.0,PFQ,248199.0,560959,2015
1527,11,20100.0,PO,15839248.0,24055115,2015
1528,11,20448.0,S5,5733889.0,8075751,2015
1529,11,20422.0,SY,3999638.0,7092231,2015
1530,11,20447.0,U7,566794.0,912929,2015
1531,11,19977.0,UA,247844737.0,348242016,2015
1532,11,21171.0,VX,14631922.0,20668361,2015
1533,11,20308.0,WE,751511.0,1186434,2015
1534,11,20287.0,WP,94766.0,151693,2015
1535,11,20377.0,X9,1693476.0,4075034,2015
1536,11,20207.0,XP,598136.0,1277791,2015
1537,11,20452.0,YX,12031506.0,17367680,2015
1538,11,20046.0,ZW,6380123.0,9797346,2015
1539,11,19393.0,WN,159018770.0,255917890,2015
1540,12,21352.0,0WQ,178097.0,469356,2015
1541,12,20408.0,5V,295181.0,630517,2015
1542,12,19917.0,5X,80599000.0,102102000,2015
1543,12,20007.0,5Y,29888212.0,55935157,2015
1544,12,19874.0,8C,737431.0,1998711,2015
1545,12,20190.0,9S,6265046.0,22679463,2015
1546,12,19805.0,AA,299040562.0,398593043,2015
1547,12,20453.0,ABX,99353.0,216843,2015
1548,12,19930.0,AS,39238958.0,57540426,2015
1549,12,20409.0,B6,64457001.0,101329622,2015
1550,12,19790.0,DL,265370656.0,489906720,2015
1551,12,21650.0,EE,290480.0,517054,2015
1552,12,20366.0,EV,86229.0,199039,2015
1553,12,20436.0,F9,18048961.0,21934170,2015
1554,12,20107.0,FX,109771233.0,141787000,2015
1555,12,20368.0,G4,13948952.0,20632487,2015
1556,12,20166.0,GFQ,204474.0,378705,2015
1557,12,20402.0,GL,541850.0,1178097,2015
1558,12,19690.0,HA,19895570.0,27005664,2015
1559,12,20310.0,K8,86120.0,174523,2015
1560,12,20370.0,KAQ,5308406.0,7371390,2015
1561,12,21629.0,KD,33462.0,33462,2015
1562,12,21634.0,KH,480374.0,628542,2015
1563,12,20372.0,KLQ,181653.0,339452,2015
1564,12,20151.0,M6,2447610.0,3549512,2015
1565,12,20405.0,MRQ,592781.0,1278479,2015
1566,12,20108.0,NC,508870.0,853757,2015
1567,12,20416.0,NK,22446578.0,34077468,2015
1568,12,20304.0,OO,5240799.0,8346965,2015
1569,12,20177.0,PFQ,358415.0,743248,2015
1570,12,20100.0,PO,17057497.0,24105237,2015
1571,12,20448.0,S5,4704440.0,5651606,2015
1572,12,20422.0,SY,4732234.0,6959750,2015
1573,12,20447.0,U7,399593.0,559940,2015
1574,12,19977.0,UA,263947107.0,353805139,2015
1575,12,21171.0,VX,15352757.0,19016842,2015
1576,12,20308.0,WE,550767.0,551553,2015
1577,12,20287.0,WP,101145.0,153796,2015
1578,12,20377.0,X9,1766526.0,4029791,2015
1579,12,20207.0,XP,489624.0,1013522,2015
1580,12,20452.0,YX,12998931.0,17277275,2015
1581,12,20046.0,ZW,6573348.0,9810113,2015
1582,12,19393.0,WN,163986221.0,239548811,2015
1583,1,21161.0,09Q,1235210.0,3449957,2019
1584,1,21492.0,1BQ,60821.0,176988,2019
1585,1,21712.0,2HQ,410186.0,1518919,2019
1586,1,20408.0,5V,304851.0,792440,2019
1587,1,19917.0,5X,73210000.0,133562000,2019
1588,1,20007.0,5Y,44410125.0,91783481,2019
1589,1,19874.0,8C,765851.0,1954346,2019
1590,1,20190.0,9S,6850007.0,13809023,2019
1591,1,19805.0,AA,286544730.0,527930266,2019
1592,1,20453.0,ABX,229897.0,443700,2019
1593,1,19930.0,AS,57084165.0,117295194,2019
1594,1,20409.0,B6,70408211.0,137193906,2019
1595,1,19790.0,DL,273706863.0,562392438,2019
1596,1,20436.0,F9,21842481.0,37663471,2019
1597,1,20107.0,FX,102433846.0,186701000,2019
1598,1,20368.0,G4,12784069.0,25625440,2019
1599,1,20166.0,GFQ,358893.0,910365,2019
1600,1,20402.0,GL,619859.0,1730110,2019
1601,1,19690.0,HA,22626587.0,39987014,2019
1602,1,20370.0,KAQ,5414448.0,12064561,2019
1603,1,21629.0,KD,2765790.0,4445421,2019
1604,1,21634.0,KH,432202.0,863451,2019
1605,1,20372.0,KLQ,192731.0,540521,2019
1606,1,20169.0,L2,199796.0,501311,2019
1607,1,20151.0,M6,1772892.0,3536581,2019
1608,1,20405.0,N8,798009.0,2408796,2019
1609,1,20108.0,NC,388494.0,762275,2019
1610,1,20416.0,NK,35862515.0,71242248,2019
1611,1,20304.0,OO,8150037.0,17779528,2019
1612,1,20177.0,PFQ,330575.0,640575,2019
1613,1,20100.0,PO,17207874.0,30143657,2019
1614,1,20422.0,SY,0.0,11896247,2019
1615,1,20447.0,U7,507669.0,1028505,2019
1616,1,19977.0,UA,270112946.0,500710455,2019
1617,1,20195.0,WI,1329432.0,2664398,2019
1618,1,20310.0,WL,47941.0,141256,2019
1619,1,20377.0,X9,4086224.0,11401373,2019
1620,1,20207.0,XP,2501.0,8341,2019
1621,1,20452.0,YX,20121.0,43183,2019
1622,1,19393.0,WN,164881708.0,315731576,2019
1623,2,21161.0,09Q,1177321.0,3049623,2019
1624,2,21492.0,1BQ,21144.0,58781,2019
1625,2,21712.0,2HQ,380855.0,1485395,2019
1626,2,20408.0,5V,274605.0,752926,2019
1627,2,19917.0,5X,61612000.0,119012000,2019
1628,2,20007.0,5Y,37897490.0,78434992,2019
1629,2,19874.0,8C,679645.0,1780572,2019
1630,2,20190.0,9S,6159111.0,12900107,2019
1631,2,19805.0,AA,264286537.0,506989847,2019
1632,2,19930.0,AS,51311445.0,110417119,2019
1633,2,20409.0,B6,66427970.0,136980956,2019
1634,2,19790.0,DL,248074450.0,512424644,2019
1635,2,20436.0,F9,20082594.0,39458547,2019
1636,2,20107.0,FX,91273323.0,176269633,2019
1637,2,20368.0,G4,13990478.0,30327743,2019
1638,2,20166.0,GFQ,326772.0,865340,2019
1639,2,20402.0,GL,723391.0,2105560,2019
1640,2,19690.0,HA,19951048.0,37668430,2019
1641,2,20370.0,KAQ,5711413.0,13530433,2019
1642,2,21629.0,KD,2262644.0,4803721,2019
1643,2,21634.0,KH,338518.0,635575,2019
1644,2,20372.0,KLQ,215582.0,552289,2019
1645,2,20169.0,L2,128692.0,316243,2019
1646,2,20151.0,M6,1863005.0,3976272,2019
1647,2,20405.0,N8,304554.0,2862018,2019
1648,2,20108.0,NC,282780.0,602185,2019
1649,2,20416.0,NK,33590996.0,71407508,2019
1650,2,20304.0,OO,7503491.0,17050445,2019
1651,2,20177.0,PFQ,355981.0,735012,2019
1652,2,20100.0,PO,12487485.0,22543209,2019
1653,2,20422.0,SY,6066430.0,14156785,2019
1654,2,20447.0,U7,514896.0,1087791,2019
1655,2,19977.0,UA,244752372.0,472939819,2019
1656,2,20195.0,WI,982250.0,2064254,2019
1657,2,20310.0,WL,26298.0,69192,2019
1658,2,20377.0,X9,3605900.0,9004215,2019
1659,2,20207.0,XP,2851.0,9832,2019
1660,2,20452.0,YX,41318.0,85698,2019
1661,2,19393.0,WN,148670558.0,293559548,2019
1662,3,21161.0,09Q,1422948.0,4573739,2019
1663,3,21492.0,1BQ,27296.0,63054,2019
1664,3,21712.0,2HQ,380854.0,1466979,2019
1665,3,20408.0,5V,375331.0,1080156,2019
1666,3,19917.0,5X,70216000.0,140424000,2019
1667,3,20007.0,5Y,50676176.0,114027786,2019
1668,3,19874.0,8C,703041.0,1629082,2019
1669,3,20190.0,9S,7617225.0,17231140,2019
1670,3,19805.0,AA,301971007.0,595793975,2019
1671,3,19930.0,AS,60609906.0,134629100,2019
1672,3,20409.0,B6,76399651.0,162930484,2019
1673,3,19790.0,DL,299952005.0,609257127,2019
1674,3,20436.0,F9,22140202.0,42894498,2019
