month,airline_id,carrier,carrier_name,total_gallons,total_cost,year
5,19687.0,QX,Horizon Air,0.0,0,2019
4,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2018
1,21171.0,VX,Virgin America,12594236.0,24134804,2015
8,20368.0,G4,Allegiant Air,12825543.0,22762439,2015
6,20397.0,OH,PSA Airlines Inc.,0.0,0,2018
7,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,486124.0,1345715,2018
5,20436.0,F9,Frontier Airlines Inc.,16821545.0,35043475,2015
5,19805.0,AA,American Airlines Inc.,316861045.0,483472623,2017
11,19917.0,5X,United Parcel Service,78441000.0,155106000,2018
7,20370.0,KAQ,Kalitta Air LLC,2284442.0,5556493,2015
10,20108.0,NC,Northern Air Cargo Inc.,571000.0,1145084,2017
9,20402.0,GL,Miami Air International,454825.0,1019826,2016
12,20378.0,YV,Mesa Airlines Inc.,0.0,0,2015
3,20409.0,B6,JetBlue Airways,76399651.0,162930484,2019
9,20368.0,G4,Allegiant Air,8684843.0,14929816,2015
10,20378.0,YV,Mesa Airlines Inc.,0.0,0,2017
3,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
4,20100.0,PO,Polar Air Cargo Airways,15277605.0,30555481,2018
8,21171.0,VX,Virgin America,15272587.0,24546194,2015
2,20363.0,9E,Endeavor Air Inc.,0.0,0,2018
8,20447.0,U7,USA Jet Airlines Inc.,596423.0,1380244,2018
11,21492.0,1BQ,"Dynamic Airways, LLC",572811.0,1115513,2016
6,20409.0,B6,JetBlue Airways,65324308.0,102954211,2016
4,20363.0,9E,Endeavor Air Inc.,0.0,0,2019
8,19805.0,AA,American Airlines Inc.,334937605.0,724232724,2018
4,19393.0,WN,Southwest Airlines Co.,176668524.0,354131759,2018
1,20169.0,L2,Lynden Air Cargo Airlines,185756.0,446461,2017
6,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2018
1,20398.0,MQ,Envoy Air,0.0,0,2018
6,20366.0,EV,ExpressJet Airlines Inc.,96355.0,326425,2015
11,20177.0,PFQ,Asia Pacific,377504.0,942917,2018
2,20190.0,9S,Southern Air Inc.,5296073.0,11161752,2017
6,20195.0,WI,Sky Lease Cargo,0.0,0,2015
12,19805.0,AA,American Airlines Inc.,296899904.0,551494299,2017
4,19874.0,8C,Air Transport International,1096450.0,2058638,2019
3,20409.0,B6,JetBlue Airways,69593014.0,142221682,2018
2,20151.0,M6,Amerijet International,1673605.0,3224854,2015
6,21645.0,23Q,Sky King Inc.,0.0,0,2015
3,19790.0,DL,Delta Air Lines Inc.,282710444.0,747258081,2015
10,20402.0,GL,Miami Air International,398972.0,1260578,2018
4,21629.0,KD,Western Global,2042779.0,4562359,2018
11,21645.0,23Q,Songbird Airways Inc.,177476.0,385047,2016
8,20378.0,YV,Mesa Airlines Inc.,0.0,0,2019
5,19393.0,WN,Southwest Airlines Co.,170290207.0,285523831,2016
8,20370.0,KAQ,Kalitta Air LLC,7836911.0,18131615,2019
1,19874.0,8C,Air Transport International,797305.0,1690294,2018
10,20207.0,XP,XTRA Airways,499363.0,993481,2016
6,21712.0,2HQ,Elite Airways LLC,168234.0,493559,2019
11,20370.0,KAQ,Kalitta Air LLC,8628044.0,22035372,2018
7,21171.0,VX,Virgin America,18541792.0,27421885,2017
6,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,4587213.0,9300119,2015
6,20436.0,F9,Frontier Airlines Inc.,18090996.0,25542928,2016
4,20372.0,KLQ,Kalitta Charters II,228067.0,579469,2019
4,20368.0,G4,Allegiant Air,16643107.0,37854201,2018
2,20368.0,G4,Allegiant Air,10759142.0,21141186,2015
2,20453.0,ABX,ABX Air Inc,61286.0,131055,2015
10,20448.0,S5,Shuttle America Corp.,6451193.0,9406213,2015
6,21171.0,VX,Virgin America,14695842.0,27302521,2015
4,20447.0,U7,USA Jet Airlines Inc.,300701.0,556046,2015
4,20190.0,9S,Southern Air Inc.,4881042.0,17669372,2015
8,19687.0,QX,Horizon Air,0.0,0,2017
2,19687.0,QX,Horizon Air,0.0,0,2015
12,19790.0,DL,Delta Air Lines Inc.,266709237.0,435331872,2016
6,21629.0,KD,Western Global,2921018.0,6164523,2019
10,20007.0,5Y,Atlas Air Inc.,31440866.0,65814347,2015
4,20372.0,KLQ,Kalitta Charters II,156202.0,306969,2016
3,19687.0,QX,Horizon Air,0.0,0,2016
2,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,298662.0,811576,2015
8,20416.0,NK,Spirit Air Lines,23634074.0,39375326,2015
12,20453.0,ABX,ABX Air Inc,39054.0,81623,2017
2,20151.0,M6,Amerijet International,1787901.0,2193379,2016
4,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,5793765.0,14141746,2019
1,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
3,20366.0,EV,ExpressJet Airlines Inc.,82715.0,194962,2016
8,20107.0,FX,Federal Express Corporation,100380202.0,191393327,2019
5,20416.0,NK,Spirit Air Lines,21818540.0,47928866,2015
3,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2016
10,19930.0,AS,Alaska Airlines Inc.,36465629.0,61325553,2015
8,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2016
12,20151.0,M6,Amerijet International,2020452.0,4070131,2018
6,20207.0,XP,XTRA Airways,0.0,0,2018
8,20363.0,9E,Endeavor Air Inc.,0.0,0,2016
4,19917.0,5X,United Parcel Service,69009000.0,141967000,2018
12,19690.0,HA,Hawaiian Airlines Inc.,19895570.0,27005664,2015
5,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2015
2,20448.0,S5,Shuttle America Corp.,5497778.0,9620083,2015
3,20397.0,OH,PSA Airlines Inc.,0.0,0,2018
11,21352.0,0WQ,Avjet Corporation,22294.0,72053,2017
11,20377.0,X9,Omni Air Express,1693476.0,4075034,2015
7,21492.0,1BQ,"Dynamic Airways, LLC",630245.0,1055201,2017
3,20100.0,PO,Polar Air Cargo Airways,14652788.0,26856714,2015
4,20452.0,YX,Republic Airline,0.0,0,2017
8,20453.0,ABX,ABX Air Inc,112827.0,353770,2016
5,19930.0,AS,Alaska Airlines Inc.,63119777.0,150860233,2018
12,20453.0,ABX,ABX Air Inc,99353.0,216843,2015
11,19690.0,HA,Hawaiian Airlines Inc.,18723100.0,27675745,2015
5,19393.0,WN,Southwest Airlines Co.,179914831.0,378163574,2019
8,20398.0,MQ,Envoy Air,0.0,0,2019
6,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2019
2,19790.0,DL,Delta Air Lines Inc.,248074450.0,512424644,2019
12,20436.0,F9,Frontier Airlines Inc.,22195128.0,38653570,2018
5,20190.0,9S,Southern Air Inc.,6216970.0,13055637,2017
4,20046.0,ZW,Air Wisconsin Airlines Corp,6569.0,21186,2017
10,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",74383.0,390046,2018
7,19690.0,HA,Hawaiian Airlines Inc.,21092541.0,37618693,2015
10,21634.0,KH,Aloha Air Cargo,446107.0,674712,2015
11,20366.0,EV,ExpressJet Airlines Inc.,0.0,0,2018
1,20166.0,GFQ,Gulf And Caribbean Cargo,457372.0,1153932,2018
6,20100.0,PO,Polar Air Cargo Airways,15691536.0,34683172,2018
1,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,312227.0,940115,2015
9,21629.0,KD,Western Global,2560152.0,5261945,2019
7,20195.0,WI,Sky Lease Cargo,1795795.0,4291515,2018
12,20370.0,KAQ,Kalitta Air LLC,5293232.0,8569517,2016
5,21712.0,2HQ,Elite Airways LLC,304165.0,1414964,2018
2,21352.0,0WQ,Avjet Corporation,21244.0,66921,2017
11,20405.0,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",827484.0,2179853,2015
10,19977.0,UA,United Air Lines Inc.,278907982.0,409684092,2016
2,20368.0,G4,Allegiant Air,13990478.0,30327743,2019
11,21650.0,EE,Eastern Airlines Group Inc.,501120.0,1072396,2016
6,20368.0,G4,Allegiant Air,18742682.0,45226365,2018
4,19930.0,AS,Alaska Airlines Inc.,38598758.0,51784926,2016
1,20107.0,FX,Federal Express Corporation,102433846.0,186701000,2019
1,20447.0,U7,USA Jet Airlines Inc.,342438.0,711194,2018
9,19393.0,WN,Southwest Airlines Co.,159763907.0,283361784,2016
12,20207.0,XP,XTRA Airways,466805.0,1167237,2017
2,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",36971.0,93306,2016
3,21650.0,EE,Eastern Airlines Group Inc.,520480.0,952478,2017
1,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,798009.0,2408796,2019
8,19977.0,UA,United Air Lines Inc.,304556396.0,413360687,2016
9,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2019
1,20366.0,EV,ExpressJet Airlines Inc.,0.0,0,2018
3,20452.0,YX,Republic Airline,0.0,0,2017
6,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,503565.0,1140102,2017
11,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",100314.0,404517,2017
2,20108.0,NC,Northern Air Cargo Inc.,347703.0,637568,2017
3,20108.0,NC,Northern Air Cargo Inc.,559269.0,1173381,2018
8,20436.0,F9,Frontier Airlines Inc.,22889818.0,48868239,2018
9,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",294940.0,562374,2015
5,19805.0,AA,American Airlines Inc.,319972133.0,660653095,2019
9,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,409738.0,1014181,2017
10,21167.0,CP,Compass Airlines,0.0,0,2016
10,19930.0,AS,Alaska Airlines Inc.,36464139.0,60371031,2016
3,21712.0,2HQ,Elite Airways LLC,314298.0,1090313,2018
11,20409.0,B6,JetBlue Airways,60220076.0,92797157,2016
7,20007.0,5Y,Atlas Air Inc.,30859217.0,57599897,2016
3,20207.0,XP,XTRA Airways,850482.0,1553618,2016
9,20416.0,NK,Spirit Air Lines,21431289.0,34217928,2015
8,20169.0,L2,Lynden Air Cargo Airlines,262850.0,741119,2018
6,20046.0,ZW,Air Wisconsin Airlines Corp,5082.0,15632,2017
3,21167.0,CP,Compass Airlines,0.0,0,2019
9,21974.0,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0.0,0,2019
6,20447.0,U7,USA Jet Airlines Inc.,691036.0,1122688,2017
10,20447.0,U7,USA Jet Airlines Inc.,778368.0,1876015,2018
8,20378.0,YV,Mesa Airlines Inc.,0.0,0,2017
9,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",113344.0,237277,2016
10,20452.0,YX,Republic Airlines,13190456.0,19321347,2015
7,20151.0,M6,Amerijet International,1831679.0,3002704,2017
9,21645.0,23Q,Songbird Airways Inc.,0.0,0,2017
5,20363.0,9E,Endeavor Air Inc.,0.0,0,2016
2,20107.0,FX,Federal Express Corporation,84828338.0,137737339,2017
6,20368.0,G4,Allegiant Air,17128733.0,28784055,2016
2,20207.0,XP,XTRA Airways,449567.0,1211992,2018
4,20151.0,M6,Amerijet International,2271221.0,5131589,2019
4,21712.0,2HQ,Elite Airways LLC,257621.0,890987,2019
7,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,5363474.0,9532980,2017
7,20363.0,9E,Endeavor Air Inc.,0.0,0,2019
11,20372.0,KLQ,Kalitta Charters II,358665.0,1015608,2018
10,20398.0,MQ,Envoy Air,0.0,0,2016
6,21352.0,0WQ,Avjet Corporation,0.0,0,2019
7,20452.0,YX,Republic Airlines,11951675.0,16611835,2016
9,20416.0,NK,Spirit Air Lines,35898679.0,73426677,2019
3,21645.0,23Q,Songbird Airways Inc.,0.0,0,2017
4,20372.0,KLQ,Kalitta Charters II,144176.0,394987,2018
6,19874.0,8C,Air Transport International,773865.0,2004496,2019
3,20366.0,EV,ExpressJet Airlines Inc.,86925.0,276920,2015
4,21712.0,2HQ,Elite Airways LLC,362690.0,1512475,2018
1,20370.0,KAQ,Kalitta Air LLC,5414448.0,12064561,2019
1,20195.0,WI,Sky Lease Cargo,2131746.0,4668490,2018
5,20363.0,9E,Endeavor Air Inc.,0.0,0,2019
9,20046.0,ZW,Air Wisconsin Airlines Corp,14821.0,49176,2017
10,20151.0,M6,Amerijet International,2060129.0,3469285,2015
3,21645.0,23Q,Songbird Airways Inc.,0.0,0,2016
8,21634.0,KH,Aloha Air Cargo,435947.0,659061,2015
10,20416.0,NK,Spirit Air Lines,31720179.0,79410404,2018
5,19790.0,DL,Delta Air Lines Inc.,292917532.0,726936793,2015
3,19977.0,UA,United Air Lines Inc.,274711210.0,441695391,2017
8,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,390175.0,955898,2015
6,19805.0,AA,American Airlines Inc.,214108956.0,399212661,2015
7,21629.0,KD,Western Global,3637110.0,8586650,2018
4,20363.0,9E,Endeavor Air Inc.,0.0,0,2017
3,19977.0,UA,United Air Lines Inc.,297848082.0,597728943,2019
6,21352.0,0WQ,Avjet Corporation,0.0,0,2018
1,20378.0,YV,Mesa Airlines Inc.,0.0,0,2019
5,20368.0,G4,Allegiant Air,11747610.0,26089990,2015
7,19917.0,5X,United Parcel Service,67243000.0,96297000,2017
6,20287.0,WP,Island Air Hawaii,352203.0,560715,2017
4,20378.0,YV,Mesa Airlines Inc.,0.0,0,2015
7,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",133734.0,475839,2018
5,19690.0,HA,Hawaiian Airlines Inc.,19681745.0,37837919,2015
6,20436.0,F9,Frontier Airlines Inc.,20723521.0,28633297,2017
2,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2017
12,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2015
8,20177.0,PFQ,Asia Pacific,289437.0,675999,2015
6,20108.0,NC,Northern Air Cargo Inc.,407071.0,787763,2019
9,20398.0,MQ,Envoy Air,0.0,0,2015
6,19930.0,AS,Alaska Airlines Inc.,64229624.0,152302542,2018
5,20378.0,YV,Mesa Airlines Inc.,0.0,0,2015
2,21161.0,09Q,"Swift Air, LLC",350079.0,897782,2017
6,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2016
12,21629.0,KD,Western Global,1433197.0,3047462,2016
2,21167.0,CP,Compass Airlines,0.0,0,2016
7,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2016
8,20046.0,ZW,Air Wisconsin Airlines Corp,11462.0,34733,2017
10,21634.0,KH,Aloha Air Cargo,442368.0,668825,2016
4,20207.0,XP,XTRA Airways,263082.0,308125,2018
11,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2016
2,20436.0,F9,Frontier Airlines Inc.,13364124.0,25197719,2015
8,19977.0,UA,United Air Lines Inc.,311521193.0,493460968,2017
8,19977.0,UA,United Air Lines Inc.,324688428.0,626433174,2019
6,19977.0,UA,United Air Lines Inc.,320238151.0,628169636,2019
7,20452.0,YX,Republic Airlines,15430476.0,27154965,2015
7,20363.0,9E,Endeavor Air Inc.,0.0,0,2015
8,20177.0,PFQ,Asia Pacific,386916.0,860924,2019
11,20409.0,B6,JetBlue Airways,68913393.0,158355073,2018
2,20190.0,9S,Southern Air Inc.,4514024.0,16340767,2015
11,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,243548.0,1276430,2018
2,20046.0,ZW,Air Wisconsin Airlines Corp,5867191.0,6239743,2016
10,21492.0,1BQ,"Dynamic Airways, LLC",695195.0,1059000,2016
3,19790.0,DL,Delta Air Lines Inc.,291878202.0,554695520,2018
5,20372.0,KLQ,Kalitta Charters II,203321.0,530650,2015
4,20453.0,ABX,ABX Air Inc,52597.0,139151,2015
1,20207.0,XP,XTRA Airways,272179.0,939017,2015
6,20304.0,OO,SkyWest Airlines Inc.,4386900.0,10364644,2015
6,20007.0,5Y,Atlas Air Inc.,30015537.0,74814353,2015
9,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,392264.0,2082226,2019
10,20151.0,M6,Amerijet International,1763174.0,4400811,2018
9,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",312284.0,424373,2017
9,20166.0,GFQ,Gulf And Caribbean Cargo,488408.0,1226004,2017
1,20372.0,KLQ,Kalitta Charters II,137646.0,238552,2016
9,19917.0,5X,United Parcel Service,65210000.0,88749000,2016
9,20447.0,U7,USA Jet Airlines Inc.,679807.0,1059311,2016
6,21645.0,23Q,Songbird Airways Inc.,0.0,0,2017
9,20453.0,ABX,ABX Air Inc,79338.0,149869,2017
1,20436.0,F9,Frontier Airlines Inc.,21842481.0,37663471,2019
2,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,5841653.0,13709768,2018
12,20100.0,PO,Polar Air Cargo Airways,17475435.0,25490535,2016
6,19805.0,AA,American Airlines Inc.,327277749.0,715573331,2018
4,20169.0,L2,Lynden Air Cargo Airlines,196223.0,491782,2018
7,19977.0,UA,United Air Lines Inc.,328989147.0,645067356,2019
12,19805.0,AA,American Airlines Inc.,294981569.0,445275123,2016
1,20363.0,9E,Endeavor Air Inc.,0.0,0,2019
8,20397.0,OH,PSA Airlines Inc.,0.0,0,2015
5,19874.0,8C,Air Transport International,799411.0,1451021,2016
2,19805.0,AA,American Airlines Inc.,266861016.0,281410386,2016
8,20100.0,PO,Polar Air Cargo Airways,16478618.0,25508581,2017
12,19690.0,HA,Hawaiian Airlines Inc.,21637621.0,33098981,2016
7,21712.0,2HQ,Elite Airways LLC,157065.0,500082,2019
8,20416.0,NK,Spirit Air Lines,42824559.0,88843977,2019
1,20405.0,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",410414.0,1264265,2015
5,20368.0,G4,Allegiant Air,15460025.0,26166845,2017
6,20366.0,EV,ExpressJet Airlines LLC,0.0,0,2019
5,20405.0,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",391218.0,1008271,2015
11,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2016
4,20304.0,OO,SkyWest Airlines Inc.,8262780.0,20297087,2019
12,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2016
4,20177.0,PFQ,Asia Pacific,260657.0,497855,2017
6,21167.0,CP,Compass Airlines,0.0,0,2018
3,20368.0,G4,Allegiant Air,18222665.0,32316022,2017
12,20378.0,YV,Mesa Airlines Inc.,0.0,0,2017
3,20363.0,9E,Endeavor Air Inc.,0.0,0,2017
8,19690.0,HA,Hawaiian Airlines Inc.,21083133.0,34437307,2015
4,21634.0,KH,Aloha Air Cargo,385347.0,801374,2018
5,20166.0,GFQ,Gulf And Caribbean Cargo,218880.0,413304,2016
5,19687.0,QX,Horizon Air,0.0,0,2016
2,19805.0,AA,American Airlines Inc.,251931550.0,405710427,2017
4,20402.0,GL,Miami Air International,628025.0,1426351,2017
6,20452.0,YX,Republic Airline,18137.0,38021,2019
12,20377.0,X9,Omni Air International LLC,2174816.0,4153325,2016
5,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,338685.0,1080815,2018
10,21161.0,09Q,"Swift Air, LLC",1551834.0,3400180,2017
5,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,441576.0,1274853,2015
3,21712.0,2HQ,Elite Airways LLC,380854.0,1466979,2019
12,19690.0,HA,Hawaiian Airlines Inc.,22876656.0,42395918,2017
11,20368.0,G4,Allegiant Air,14363349.0,29280166,2017
8,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
4,20363.0,9E,Endeavor Air Inc.,0.0,0,2016
2,21352.0,0WQ,Avjet Corporation,24526.0,86043,2018
9,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
7,20046.0,ZW,Air Wisconsin Airlines Corp,6345731.0,10035625,2016
2,19977.0,UA,United Air Lines Inc.,230552207.0,376303117,2017
1,19687.0,QX,Horizon Air,0.0,0,2016
9,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,387562.0,883881,2016
3,20046.0,ZW,Air Wisconsin Airlines Corp,6588736.0,7498977,2016
9,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
9,19690.0,HA,Hawaiian Airlines Inc.,21448120.0,35746649,2017
2,20107.0,FX,Federal Express Corporation,91273323.0,176269633,2019
12,20107.0,FX,Federal Express Corporation,110256966.0,208711323,2018
1,20100.0,PO,Polar Air Cargo Airways,14354678.0,26586358,2015
4,20195.0,WI,Sky Lease Cargo,1803776.0,4015883,2019
8,20398.0,MQ,Envoy Air,0.0,0,2017
10,20378.0,YV,Mesa Airlines Inc.,0.0,0,2016
10,19790.0,DL,Delta Air Lines Inc.,292898585.0,715587544,2018
1,20151.0,M6,Amerijet International,1772892.0,3536581,2019
2,19917.0,5X,United Parcel Service,61297000.0,122624000,2018
7,20108.0,NC,Northern Air Cargo Inc.,568049.0,1110307,2015
2,19687.0,QX,Horizon Air,0.0,0,2017
5,20007.0,5Y,Atlas Air Inc.,36604056.0,65165815,2017
3,20190.0,9S,Southern Air Inc.,6502939.0,13656172,2016
10,20368.0,G4,Allegiant Air,14985776.0,29388053,2017
4,19790.0,DL,Delta Air Lines Inc.,276154416.0,467695114,2017
6,21167.0,CP,Compass Airlines,0.0,0,2019
4,21645.0,23Q,Songbird Airways Inc.,0.0,0,2017
11,20370.0,KAQ,Kalitta Air LLC,4137371.0,7606269,2015
12,20363.0,9E,Endeavor Air Inc.,0.0,0,2017
9,21492.0,1BQ,"Dynamic Airways, LLC",327658.0,680078,2017
1,19805.0,AA,American Airlines Inc.,282748633.0,317344085,2016
6,20452.0,YX,Republic Airline,15754.0,47214,2018
1,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1243257.0,2577877,2017
1,19687.0,QX,Horizon Air,0.0,0,2015
8,20368.0,G4,Allegiant Air,15869106.0,38055346,2018
7,20366.0,EV,ExpressJet Airlines Inc.,80896.0,230891,2016
2,21634.0,KH,Aloha Air Cargo,406852.0,675557,2017
3,20397.0,16,PSA Airlines Inc.,0.0,0,2015
3,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2018
10,20366.0,EV,ExpressJet Airlines Inc.,0.0,0,2018
9,20372.0,KLQ,Kalitta Charters II,150717.0,392186,2019
5,19790.0,DL,Delta Air Lines Inc.,299428448.0,452129965,2016
1,20207.0,XP,XTRA Airways,699293.0,1391240,2017
1,20366.0,EV,ExpressJet Airlines Inc.,87798.0,241962,2017
5,20370.0,KAQ,Kalitta Air LLC,4148479.0,8236796,2015
4,20195.0,WI,Sky Lease Cargo,1738290.0,3975420,2018
1,19977.0,UA,United Air Lines Inc.,245789377.0,448829702,2015
5,19930.0,AS,Alaska Airlines Inc.,36409301.0,82267732,2015
7,20397.0,OH,PSA Airlines Inc.,0.0,0,2015
9,20207.0,XP,XTRA Airways,225339.0,486423,2015
7,21171.0,VX,Virgin America,15236737.0,26948360,2015
6,20402.0,GL,Miami Air International,624061.0,1379421,2016
9,20448.0,S5,Shuttle America Corp.,6363950.0,9208147,2015
4,20166.0,GFQ,Gulf And Caribbean Cargo,204125.0,427513,2017
2,20100.0,PO,Polar Air Cargo Airways,13659238.0,22085547,2017
1,21634.0,KH,Aloha Air Cargo,436860.0,723082,2017
1,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,775909.0,1497512,2016
9,19805.0,AA,American Airlines Inc.,288059629.0,399447717,2016
8,20304.0,OO,SkyWest Airlines Inc.,8454586.0,21656034,2018
11,19977.0,UA,United Air Lines Inc.,273800459.0,617440815,2018
1,20195.0,WI,Sky Lease Cargo,0.0,0,2016
8,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2017
7,20397.0,OH,PSA Airlines Inc.,0.0,0,2018
9,19874.0,8C,Air Transport International,819601.0,2146621,2019
10,20007.0,5Y,Atlas Air Inc.,41911121.0,76444565,2017
6,21634.0,KH,Aloha Air Cargo,385855.0,846007,2018
7,20377.0,X9,Omni Air Express,2915170.0,8845554,2015
2,20370.0,KAQ,Kalitta Air LLC,4882305.0,9021947,2015
2,20436.0,F9,Frontier Airlines Inc.,20082594.0,39458547,2019
9,20287.0,WP,Island Air Hawaii,251788.0,435924,2017
4,20436.0,F9,Frontier Airlines Inc.,21622508.0,42763590,2019
5,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2016
9,19917.0,5X,United Parcel Service,72747000.0,139936000,2019
3,20378.0,YV,Mesa Airlines Inc.,0.0,0,2019
11,19917.0,5X,United Parcel Service,65155000.0,93493000,2015
11,20169.0,L2,Lynden Air Cargo Airlines,258151.0,681279,2018
2,19874.0,8C,Air Transport International,679645.0,1780572,2019
3,19393.0,WN,Southwest Airlines Co.,172667623.0,283892879,2016
5,20398.0,MQ,Envoy Air,0.0,0,2016
9,20107.0,FX,Federal Express Corporation,90585315.0,125509000,2016
6,20108.0,NC,Northern Air Cargo Inc.,562388.0,955645,2017
8,19874.0,8C,Air Transport International,801979.0,2089479,2019
2,20402.0,GL,Miami Air International,723391.0,2105560,2019
2,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,891013.0,1904522,2017
5,20378.0,YV,Mesa Airlines Inc.,0.0,0,2017
2,20452.0,YX,Republic Airlines,12748014.0,22851411,2015
3,19874.0,8C,Air Transport International,676465.0,1803446,2016
3,20377.0,X9,Omni Air Express,2026283.0,6615222,2015
5,20166.0,GFQ,Gulf And Caribbean Cargo,211819.0,573613,2019
11,20046.0,ZW,Air Wisconsin Airlines Corp,4611.0,14673,2016
2,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",242224.0,465874,2015
12,20452.0,YX,Republic Airlines,0.0,0,2016
1,20397.0,16,PSA Airlines Inc.,0.0,0,2015
5,20402.0,GL,Miami Air International,447947.0,1177628,2015
3,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",46314.0,133744,2018
7,20287.0,WP,Island Air Hawaii,96694.0,186483,2015
6,20372.0,KLQ,Kalitta Charters II,148153.0,402882,2019
7,20366.0,EV,ExpressJet Airlines Inc.,0.0,0,2018
1,20409.0,B6,JetBlue Airways,65243539.0,110137331,2017
11,20169.0,L2,Lynden Air Cargo Airlines,446560.0,238880,2015
3,20402.0,GL,Miami Air International,1011298.0,2531380,2018
9,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2015
8,20166.0,GFQ,Gulf And Caribbean Cargo,419475.0,828969,2016
11,20372.0,KLQ,Kalitta Charters II,327692.0,826211,2017
3,20007.0,5Y,Atlas Air Inc.,31757150.0,58120920,2017
8,20304.0,OO,SkyWest Airlines Inc.,6940229.0,13771223,2017
10,20409.0,B6,JetBlue Airways,56723630.0,99007701,2015
9,19930.0,AS,Alaska Airlines Inc.,35681303.0,55382260,2016
4,19790.0,DL,Delta Air Lines Inc.,296111146.0,598624785,2019
5,20452.0,YX,Republic Airline,30609.0,76833,2018
2,20447.0,U7,USA Jet Airlines Inc.,267542.0,474553,2017
8,20372.0,KLQ,Kalitta Charters II,239099.0,473662,2016
9,20007.0,5Y,Atlas Air Inc.,46138209.0,100120966,2015
6,20409.0,B6,JetBlue Airways,68337422.0,106336890,2017
9,21167.0,CP,Compass Airlines,0.0,0,2015
6,20366.0,EV,ExpressJet Airlines Inc.,80305.0,204875,2016
5,20447.0,U7,USA Jet Airlines Inc.,419512.0,857138,2015
4,20169.0,L2,Lynden Air Cargo Airlines,158955.0,320239,2017
2,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
